index,window_offset,abs_start_sample,abs_end_sample,abs_phr_start_sample,abs_phr_end_sample,abs_payload_start_sample,abs_payload_end_sample,localization_start_sample,localization_end_sample,end_sample_source,has_precise_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
173,380533808,380588322,380721383,380690381,380706259,380706261,380721383,380586274,380725479,"decoded_payload_last_chip",1,516.205949,516.386424,136,0.000000,-170.774127,"IEEE 802.15.4z SFD #2",0.867362,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
174,382744500,382798420,382931481,382900479,382916357,382916358,382931481,382796372,382935577,"decoded_payload_last_chip",1,519.203586,519.384062,136,0.316955,-125.884261,"IEEE 802.15.4z SFD #2",0.864659,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
175,384956600,385010520,385143581,385112579,385128457,385128459,385143581,385008472,385147677,"decoded_payload_last_chip",1,522.203939,522.384414,136,1.239648,-170.823587,"IEEE 802.15.4z SFD #2",0.857538,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
176,387160800,387222182,387355243,387324241,387340119,387340121,387355243,387220134,387359339,"decoded_payload_last_chip",1,525.203697,525.384173,136,0.000000,-206.320710,"IEEE 802.15.4z SFD #2",0.867065,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
177,389382900,389436817,389569878,389538876,389554754,389554756,389569878,389434769,389573974,"decoded_payload_last_chip",1,528.207488,528.387964,136,0.936779,-90.974190,"IEEE 802.15.4z SFD #2",0.858588,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
178,391590800,391644704,391777765,391746763,391762641,391762643,391777765,391642656,391781861,"decoded_payload_last_chip",1,531.202127,531.382602,136,0.000000,-141.033470,"IEEE 802.15.4z SFD #2",0.867026,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
179,393800800,393856515,393989576,393958574,393974452,393974454,393989576,393854467,393993672,"decoded_payload_last_chip",1,534.202087,534.382563,136,0.629215,-105.316765,"IEEE 802.15.4z SFD #2",0.862379,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
180,396016300,396070174,396203235,396172233,396188111,396188113,396203235,396068126,396207331,"decoded_payload_last_chip",1,537.204555,537.385030,136,0.000000,-42.125278,"IEEE 802.15.4z SFD #2",0.866956,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
181,398225300,398279284,398412346,398381344,398397222,398397223,398412346,398277236,398416442,"decoded_payload_last_chip",1,540.200852,540.381329,136,0.000000,-166.444282,"IEEE 802.15.4z SFD #2",0.867173,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
182,400438400,400492229,400625291,400594288,400610167,400610168,400625291,400490181,400629387,"decoded_payload_last_chip",1,543.202351,543.382827,136,0.000000,-160.400327,"IEEE 802.15.4z SFD #2",0.866725,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
183,402652500,402706438,402839499,402808497,402824375,402824377,402839499,402704390,402843595,"decoded_payload_last_chip",1,546.205564,546.386039,136,0.000000,-195.384009,"IEEE 802.15.4z SFD #2",0.866894,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
184,404861900,404915927,405048989,405017987,405033865,405033866,405048989,404913879,405053085,"decoded_payload_last_chip",1,549.202375,549.382852,136,1.239648,-267.909970,"IEEE 802.15.4z SFD #2",0.857945,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
185,407022200,407128375,407261436,407230434,407246313,407246314,407261436,407126327,407265532,"decoded_payload_last_chip",1,552.203200,552.383675,136,0.000000,-200.320421,"IEEE 802.15.4z SFD #2",0.866976,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
186,409286400,409340369,409473430,409442428,409458306,409458308,409473430,409338321,409477526,"decoded_payload_last_chip",1,555.203408,555.383884,136,0.000000,-359.119502,"IEEE 802.15.4z SFD #2",0.867022,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
187,411502000,411555824,411688885,411657883,411673762,411673763,411688885,411553776,411692981,"decoded_payload_last_chip",1,558.208312,558.388787,136,0.000000,-252.230163,"IEEE 802.15.4z SFD #2",0.866864,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
188,413709300,413763299,413896360,413865358,413881236,413881237,413896360,413761251,413900456,"decoded_payload_last_chip",1,561.202391,561.382867,136,0.000000,-117.603159,"IEEE 802.15.4z SFD #2",0.866742,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
189,415922500,415976409,416109471,416078468,416094347,416094348,416109471,415974361,416113567,"decoded_payload_last_chip",1,564.204114,564.384591,136,1.239648,-224.217110,"IEEE 802.15.4z SFD #2",0.857067,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
190,418108768,418187699,418320760,418289758,418305637,418305638,418320760,418185651,418324856,"decoded_payload_last_chip",1,567.203368,567.383843,136,0.000000,-153.313390,"IEEE 802.15.4z SFD #2",0.866982,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
191,420345600,420399516,420532577,420501575,420517453,420517455,420532577,420397468,420536673,"decoded_payload_last_chip",1,570.203337,570.383812,136,-0.000000,-84.341452,"IEEE 802.15.4z SFD #2",0.867096,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
192,422556500,422610476,422743537,422712535,422728413,422728415,422743537,422608428,422747633,"decoded_payload_last_chip",1,573.202143,573.382619,136,0.000000,-117.070196,"IEEE 802.15.4z SFD #2",0.866968,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
193,424770000,424823958,424957019,424926017,424941895,424941897,424957019,424821910,424961115,"decoded_payload_last_chip",1,576.204370,576.384846,136,0.000000,-233.108558,"IEEE 802.15.4z SFD #2",0.866503,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
194,426980800,427034776,427167837,427136835,427152713,427152715,427167837,427032728,427171933,"decoded_payload_last_chip",1,579.202984,579.383459,136,0.000000,-201.022917,"IEEE 802.15.4z SFD #2",0.866741,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
195,429192500,429246386,429379447,429348445,429364323,429364324,429379447,429244338,429383543,"decoded_payload_last_chip",1,582.202672,582.383148,136,-0.000000,-219.119761,"IEEE 802.15.4z SFD #2",0.866667,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
196,431404800,431458722,431591783,431560781,431576659,431576661,431591783,431456674,431595879,"decoded_payload_last_chip",1,585.203345,585.383820,136,0.000000,-152.159027,"IEEE 802.15.4z SFD #2",0.866807,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
197,433623180,433678638,433811699,433780697,433796575,433796577,433811699,433676590,433815795,"decoded_payload_last_chip",1,588.214299,588.394774,136,2.120079,-67.749415,"IEEE 802.15.4z SFD #2",0.848884,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
198,435829200,435883182,436016243,435985241,436001119,436001120,436016243,435881134,436020339,"decoded_payload_last_chip",1,591.204403,591.384878,136,0.000000,-260.298052,"IEEE 802.15.4z SFD #2",0.866246,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
199,438036200,438093060,438226121,438195119,438210998,438210999,438226121,438091012,438230217,"decoded_payload_last_chip",1,594.201742,594.382217,136,0.000000,-179.875956,"IEEE 802.15.4z SFD #2",0.866816,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
200,440248900,440306897,440439958,440408956,440424834,440424836,440439958,440304849,440444054,"decoded_payload_last_chip",1,597.204450,597.384926,136,0.000000,-145.338327,"IEEE 802.15.4z SFD #2",0.866791,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
201,442463800,442517662,442650724,442619721,442635600,442635601,442650724,442515614,442654820,"decoded_payload_last_chip",1,600.202992,600.383469,136,3.228249,-187.143468,"IEEE 802.15.4z SFD #2",0.840473,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
202,444675200,444729176,444862238,444831235,444847114,444847115,444862238,444727128,444866334,"decoded_payload_last_chip",1,603.202550,603.383027,136,0.000000,-77.147812,"IEEE 802.15.4z SFD #2",0.866451,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
203,446887000,446942032,447075094,447044091,447059970,447059971,447075094,446939984,447079190,"decoded_payload_last_chip",1,606.203928,606.384405,136,0.000000,-184.630453,"IEEE 802.15.4z SFD #2",0.866785,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
204,449098000,449152207,449285268,449254266,449270144,449270146,449285268,449150159,449289364,"decoded_payload_last_chip",1,609.201670,609.382145,136,0.000000,-225.755454,"IEEE 802.15.4z SFD #2",0.866959,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
205,451309900,451363864,451496925,451465923,451481801,451481803,451496925,451361816,451501021,"decoded_payload_last_chip",1,612.201421,612.381897,136,0.936779,-173.029247,"IEEE 802.15.4z SFD #2",0.859917,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
206,453519500,453576625,453709686,453678684,453694563,453694564,453709686,453574577,453713782,"decoded_payload_last_chip",1,615.202671,615.383146,136,0.000000,-100.309625,"IEEE 802.15.4z SFD #2",0.866530,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
207,455747000,455800866,455933927,455902925,455918803,455918805,455933927,455798818,455938023,"decoded_payload_last_chip",1,618.219491,618.399966,136,0.936779,-228.156757,"IEEE 802.15.4z SFD #2",0.859676,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
208,457945700,457999631,458132692,458101690,458117569,458117570,458132692,457997583,458136788,"decoded_payload_last_chip",1,621.201756,621.382232,136,-0.000000,-321.442707,"IEEE 802.15.4z SFD #2",0.866710,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
209,460158188,460212169,460345230,460314228,460330106,460330108,460345230,460210121,460349326,"decoded_payload_last_chip",1,624.202703,624.383179,136,0.000000,-152.365621,"IEEE 802.15.4z SFD #2",0.866653,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
210,462369600,462425113,462558174,462527172,462543051,462543052,462558174,462423065,462562270,"decoded_payload_last_chip",1,627.204201,627.384676,136,0.000000,-105.746192,"IEEE 802.15.4z SFD #2",0.866661,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
211,464547268,464635494,464768555,464737553,464753432,464753433,464768555,464633446,464772651,"decoded_payload_last_chip",1,630.202222,630.382697,136,0.000000,-275.978981,"IEEE 802.15.4z SFD #2",0.866860,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
212,466793400,466847618,466980679,466949677,466965555,466965557,466980679,466845570,466984775,"decoded_payload_last_chip",1,633.202607,633.383082,136,0.000000,-235.738477,"IEEE 802.15.4z SFD #2",0.866312,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
213,469007500,469061324,469194385,469163383,469179262,469179263,469194385,469059276,469198481,"decoded_payload_last_chip",1,636.205138,636.385613,136,0.000000,-135.511331,"IEEE 802.15.4z SFD #2",0.866698,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
214,471217000,471270979,471404040,471373038,471388916,471388918,471404040,471268931,471408136,"decoded_payload_last_chip",1,639.202174,639.382650,136,0.000000,-193.260853,"IEEE 802.15.4z SFD #2",0.866498,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
215,473429000,473482913,473615974,473584972,473600850,473600852,473615974,473480865,473620070,"decoded_payload_last_chip",1,642.202302,642.382777,136,0.000000,-116.670650,"IEEE 802.15.4z SFD #2",0.867107,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
216,475641600,475695462,475828523,475797521,475813399,475813401,475828523,475693414,475832619,"decoded_payload_last_chip",1,645.203263,645.383739,136,0.000000,-57.670878,"IEEE 802.15.4z SFD #2",0.866907,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
217,477853400,477907828,478040889,478009887,478025765,478025767,478040889,477905780,478044985,"decoded_payload_last_chip",1,648.203977,648.384452,136,0.000000,-102.479111,"IEEE 802.15.4z SFD #2",0.866763,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
218,480064300,480118256,480251317,480220315,480236193,480236195,480251317,480116208,480255413,"decoded_payload_last_chip",1,651.202062,651.382537,136,0.000000,-235.918701,"IEEE 802.15.4z SFD #2",0.866700,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
219,482275500,482329434,482462495,482431493,482447372,482447373,482462495,482327386,482466591,"decoded_payload_last_chip",1,654.201164,654.381639,136,0.000000,-111.521254,"IEEE 802.15.4z SFD #2",0.866628,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
220,484488800,484543454,484676515,484645513,484661392,484661393,484676515,484541406,484680611,"decoded_payload_last_chip",1,657.204121,657.384596,136,0.000000,-115.653477,"IEEE 802.15.4z SFD #2",0.866704,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
221,486672720,486755471,486888532,486857530,486873409,486873410,486888532,486753423,486892628,"decoded_payload_last_chip",1,660.204361,660.384836,136,0.000000,-121.934512,"IEEE 802.15.4z SFD #2",0.866654,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
222,488907800,488966330,489099392,489068390,489084268,489084269,489099392,488964282,489103488,"decoded_payload_last_chip",1,663.203030,663.383507,136,0.000000,-189.414170,"IEEE 802.15.4z SFD #2",0.866634,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
223,491136200,491190181,491323242,491292240,491308118,491308120,491323242,491188133,491327338,"decoded_payload_last_chip",1,666.219321,666.399797,136,0.000000,-252.129015,"IEEE 802.15.4z SFD #2",0.866012,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
224,493331400,493389821,493522883,493491881,493507759,493507761,493522883,493387773,493526979,"decoded_payload_last_chip",1,669.202774,669.383251,136,5.172242,-155.644105,"IEEE 802.15.4z SFD #2",0.821010,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
225,495540300,495600622,495733683,495702681,495718559,495718561,495733683,495598574,495737779,"decoded_payload_last_chip",1,672.201364,672.381840,136,0.316955,-88.822906,"IEEE 802.15.4z SFD #2",0.864613,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
226,497757124,497814288,497947349,497916347,497932225,497932227,497947349,497812240,497951445,"decoded_payload_last_chip",1,675.203841,675.384317,136,3.228249,-85.972648,"IEEE 802.15.4z SFD #2",0.837450,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
227,499979300,500034085,500167146,500136144,500152022,500152024,500167146,500032037,500171242,"decoded_payload_last_chip",1,678.214634,678.395109,136,0.000000,-157.825333,"IEEE 802.15.4z SFD #2",0.866888,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
228,502182900,502236809,502369870,502338868,502354747,502354748,502369870,502234761,502373966,"decoded_payload_last_chip",1,681.202269,681.382745,136,0.000000,-114.176965,"IEEE 802.15.4z SFD #2",0.866927,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
229,504394700,504448797,504581858,504550856,504566734,504566736,504581858,504446749,504585954,"decoded_payload_last_chip",1,684.202470,684.382945,136,0.000000,-130.566490,"IEEE 802.15.4z SFD #2",0.867096,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
230,506607700,506661694,506794755,506763753,506779632,506779633,506794755,506659646,506798851,"decoded_payload_last_chip",1,687.203904,687.384379,136,0.000000,-216.952219,"IEEE 802.15.4z SFD #2",0.865149,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
231,508819000,508872979,509006041,508975039,508990917,508990918,509006041,508870931,509010137,"decoded_payload_last_chip",1,690.203151,690.383628,136,1.239648,-194.740359,"IEEE 802.15.4z SFD #2",0.857892,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
232,511023500,511084459,511217520,511186518,511202396,511202397,511217520,511082411,511221616,"decoded_payload_last_chip",1,693.202662,693.383138,136,0.000000,-145.279454,"IEEE 802.15.4z SFD #2",0.867001,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
233,513244300,513298236,513431298,513400296,513416174,513416175,513431298,513296188,513435394,"decoded_payload_last_chip",1,696.205290,696.385767,136,0.000000,-142.698307,"IEEE 802.15.4z SFD #2",0.866881,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
234,515454500,515508369,515641431,515610429,515626307,515626308,515641431,515506321,515645527,"decoded_payload_last_chip",1,699.202974,699.383451,136,1.537820,-185.271433,"IEEE 802.15.4z SFD #2",0.855838,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
235,517645224,517720256,517853317,517822315,517838194,517838195,517853317,517718208,517857413,"decoded_payload_last_chip",1,702.203038,702.383514,136,0.000000,-187.096818,"IEEE 802.15.4z SFD #2",0.866532,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
236,519878700,519932604,520065665,520034663,520050541,520050543,520065665,519930556,520069761,"decoded_payload_last_chip",1,705.203727,705.384203,136,0.000000,-281.795992,"IEEE 802.15.4z SFD #2",0.866550,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
237,522103200,522157187,522290249,522259247,522275125,522275127,522290249,522155139,522294345,"decoded_payload_last_chip",1,708.221011,708.401488,136,1.537820,-89.605925,"IEEE 802.15.4z SFD #2",0.855529,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
238,524300500,524354453,524487514,524456512,524472390,524472392,524487514,524352405,524491610,"decoded_payload_last_chip",1,711.201244,711.381719,136,0.000000,-139.468223,"IEEE 802.15.4z SFD #2",0.867018,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
239,526513400,526567309,526700370,526669368,526685247,526685248,526700370,526565261,526704466,"decoded_payload_last_chip",1,714.202622,714.383097,136,0.629215,-169.115891,"IEEE 802.15.4z SFD #2",0.862484,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
240,528725100,528778889,528911950,528880948,528896826,528896828,528911950,528776841,528916046,"decoded_payload_last_chip",1,717.202269,717.382745,136,0.000000,-164.220174,"IEEE 802.15.4z SFD #2",0.866913,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
241,530935200,530990900,531123961,531092959,531108837,531108839,531123961,530988852,531128057,"decoded_payload_last_chip",1,720.202501,720.382977,136,-0.000000,-94.975915,"IEEE 802.15.4z SFD #2",0.867310,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
242,533125700,533202888,533335949,533304947,533320825,533320827,533335949,533200840,533340045,"decoded_payload_last_chip",1,723.202702,723.383177,136,0.000000,-158.567627,"IEEE 802.15.4z SFD #2",0.866890,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
243,535364600,535418539,535551600,535520598,535536476,535536478,535551600,535416491,535555696,"decoded_payload_last_chip",1,726.207871,726.388346,136,1.831297,-147.335079,"IEEE 802.15.4z SFD #2",0.853475,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
244,537569000,537626302,537759364,537728362,537744240,537744242,537759364,537624254,537763460,"decoded_payload_last_chip",1,729.202341,729.382818,136,2.404165,-160.486290,"IEEE 802.15.4z SFD #2",0.846800,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
245,539785000,539838963,539972024,539941022,539956901,539956902,539972024,539836915,539976120,"decoded_payload_last_chip",1,732.203455,732.383930,136,0.000000,-208.555213,"IEEE 802.15.4z SFD #2",0.866737,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
246,541996900,542050898,542183959,542152957,542168835,542168837,542183959,542048850,542188055,"decoded_payload_last_chip",1,735.203583,735.384059,136,0.000000,-168.177587,"IEEE 802.15.4z SFD #2",0.867405,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
247,544220800,544274719,544407780,544376778,544392656,544392658,544407780,544272671,544411876,"decoded_payload_last_chip",1,738.219834,738.400309,136,1.537820,-100.908212,"IEEE 802.15.4z SFD #2",0.855507,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
248,546420700,546474719,546607780,546576778,546592657,546592658,546607780,546472671,546611876,"decoded_payload_last_chip",1,741.203775,741.384250,136,0.000000,-119.793155,"IEEE 802.15.4z SFD #2",0.867494,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
249,548630900,548684947,548818008,548787006,548802884,548802885,548818008,548682899,548822104,"decoded_payload_last_chip",1,744.201588,744.382064,136,0.000000,-181.285065,"IEEE 802.15.4z SFD #2",0.866861,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
250,550844800,550898772,551031834,551000831,551016710,551016711,551031834,550896724,551035930,"decoded_payload_last_chip",1,747.204281,747.384757,136,3.754160,-164.986583,"IEEE 802.15.4z SFD #2",0.835332,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
251,553055500,553109388,553242450,553211448,553227326,553227327,553242450,553107340,553246546,"decoded_payload_last_chip",1,750.202620,750.383097,136,-0.000000,-87.646987,"IEEE 802.15.4z SFD #2",0.867416,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
252,555244980,555320803,555453864,555422862,555438740,555438742,555453864,555318755,555457960,"decoded_payload_last_chip",1,753.202044,753.382520,136,0.000000,-175.508657,"IEEE 802.15.4z SFD #2",0.867040,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
253,557483600,557537517,557670579,557639576,557655455,557655456,557670579,557535469,557674675,"decoded_payload_last_chip",1,756.208655,756.389132,136,0.316955,-219.367369,"IEEE 802.15.4z SFD #2",0.864885,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
254,559689000,559745045,559878106,559847104,559862983,559862984,559878106,559742997,559882202,"decoded_payload_last_chip",1,759.202806,759.383282,136,2.120079,-199.234526,"IEEE 802.15.4z SFD #2",0.851640,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
255,561902800,561956754,562089815,562058813,562074692,562074693,562089815,561954706,562093911,"decoded_payload_last_chip",1,762.202629,762.383104,136,0.000000,-134.849110,"IEEE 802.15.4z SFD #2",0.867560,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
256,564114300,564168240,564301301,564270299,564286178,564286179,564301301,564166192,564305397,"decoded_payload_last_chip",1,765.202148,765.382624,136,0.316955,-130.010800,"IEEE 802.15.4z SFD #2",0.865236,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
257,566334800,566388753,566521814,566490812,566506690,566506692,566521814,566386705,566525910,"decoded_payload_last_chip",1,768.213912,768.394387,136,1.239648,-104.838835,"IEEE 802.15.4z SFD #2",0.856597,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
258,568538800,568592735,568725796,568694794,568710672,568710674,568725796,568590687,568729892,"decoded_payload_last_chip",1,771.203254,771.383729,136,0.000000,-199.190088,"IEEE 802.15.4z SFD #2",0.867680,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
259,570749300,570803228,570936290,570905287,570921166,570921167,570936290,570801180,570940386,"decoded_payload_last_chip",1,774.201427,774.381904,136,0.000000,-164.441377,"IEEE 802.15.4z SFD #2",0.867975,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
260,572962600,573016528,573149589,573118587,573134465,573134467,573149589,573014480,573153685,"decoded_payload_last_chip",1,777.203407,777.383883,136,0.629215,-101.672372,"IEEE 802.15.4z SFD #2",0.863141,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
261,575170116,575228096,575361157,575330155,575346033,575346035,575361157,575226048,575365253,"decoded_payload_last_chip",1,780.203038,780.383514,136,0.000000,-191.021769,"IEEE 802.15.4z SFD #2",0.867871,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
262,577363472,577440349,577573410,577542408,577558286,577558288,577573410,577438301,577577506,"decoded_payload_last_chip",1,783.203598,783.384074,136,0.000000,-100.240521,"IEEE 802.15.4z SFD #2",0.867694,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
263,579601100,579655675,579788736,579757734,579773612,579773613,579788736,579653627,579792832,"decoded_payload_last_chip",1,786.208327,786.388802,136,0.000000,-188.244788,"IEEE 802.15.4z SFD #2",0.868080,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
264,581809900,581863882,581996943,581965941,581981819,581981820,581996943,581861834,582001039,"decoded_payload_last_chip",1,789.203399,789.383875,136,0.000000,-158.380824,"IEEE 802.15.4z SFD #2",0.868030,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
265,584021336,584075716,584208777,584177775,584193653,584193655,584208777,584073668,584212873,"decoded_payload_last_chip",1,792.203391,792.383866,136,0.000000,-204.916523,"IEEE 802.15.4z SFD #2",0.867560,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
266,586229500,586287260,586420321,586389319,586405198,586405199,586420321,586285212,586424417,"decoded_payload_last_chip",1,795.202989,795.383465,136,0.000000,-409.173831,"IEEE 802.15.4z SFD #2",0.866939,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
267,588445800,588507826,588640887,588609885,588625763,588625765,588640887,588505778,588644983,"decoded_payload_last_chip",1,798.214825,798.395300,136,0.000000,-221.767730,"IEEE 802.15.4z SFD #2",0.868590,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
268,590656000,590710284,590843345,590812343,590828222,590828223,590843345,590708236,590847441,"decoded_payload_last_chip",1,801.202100,801.382575,136,0.000000,-31.492703,"IEEE 802.15.4z SFD #2",0.868183,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
269,592869900,592923814,593056875,593025873,593041751,593041753,593056875,592921766,593060971,"decoded_payload_last_chip",1,804.204392,804.384867,136,0.000000,-210.522272,"IEEE 802.15.4z SFD #2",0.868153,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
