index,window_offset,abs_start_sample,abs_end_sample,abs_phr_start_sample,abs_phr_end_sample,abs_payload_start_sample,abs_payload_end_sample,localization_start_sample,localization_end_sample,end_sample_source,has_precise_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
355,133943400,133997374,134224958,134195469,134211347,134211349,134224958,133995326,134229054,"decoded_payload_last_chip",1,181.745570,182.054251,262,0.000000,-1637.511227,"Decawave DW-8",0.958347,1,12,0xD84E,0xD84E,1,"618874F2F002000100004ED8"
356,134322100,134375845,134603429,134573940,134589818,134589820,134603429,134373797,134607525,"decoded_payload_last_chip",1,182.258904,182.567585,262,0.000000,-1663.568357,"Decawave DW-8",0.958606,1,12,0x59F1,0x59F1,1,"618875F2F00200010000F159"
357,134700500,134754315,134981900,134952410,134968288,134968290,134981900,134752267,134985996,"decoded_payload_last_chip",1,182.772237,183.080919,262,0.000000,-1649.747259,"Decawave DW-8",0.958213,1,12,0xD321,0xD321,1,"618876F2F0020001000021D3"
358,135078800,135132786,135360370,135330880,135346759,135346760,135360370,135130738,135364466,"decoded_payload_last_chip",1,183.285571,183.594252,262,0.000000,-1655.036629,"Decawave DW-8",0.957765,1,12,0x529E,0x529E,1,"618877F2F002000100009E52"
359,135457300,135511256,135738841,135709351,135725229,135725231,135738841,135509208,135742937,"decoded_payload_last_chip",1,183.798904,184.107586,262,-0.000000,-1653.834974,"Decawave DW-8",0.958593,1,12,0xE32C,0xE32C,1,"618878F2F002000100002CE3"
360,135835900,135889727,136117311,136087822,136103700,136103702,136117311,135887679,136121407,"decoded_payload_last_chip",1,184.312238,184.620919,262,0.000000,-1641.088285,"Decawave DW-8",0.958456,1,12,0x6293,0x6293,1,"618879F2F002000100009362"
361,136214200,136268197,136495782,136466293,136482171,136482173,136495782,136266149,136499878,"decoded_payload_last_chip",1,184.825571,185.134253,262,5.101844,-1916.994757,"Decawave DW-8",0.956098,1,12,0xE843,0xE843,1,"61887AF2F0020001000043E8"
362,136592700,136646668,136874252,136844763,136860641,136860643,136874252,136644620,136878348,"decoded_payload_last_chip",1,185.338905,185.647586,262,0.000000,-1623.967342,"Decawave DW-8",0.958209,1,12,0x69FC,0x69FC,1,"61887BF2F00200010000FC69"
363,136967800,137025139,137252723,137223233,137239112,137239113,137252723,137023091,137256819,"decoded_payload_last_chip",1,185.852239,186.160920,262,0.000000,-1637.480453,"Decawave DW-8",0.958206,1,12,0xF5F2,0xF5F2,1,"61887CF2F00200010000F2F5"
364,137349800,137403609,137631193,137601703,137617582,137617583,137631193,137401561,137635289,"decoded_payload_last_chip",1,186.365572,186.674253,262,0.000000,-1671.266782,"Decawave DW-8",0.958212,1,12,0x744D,0x744D,1,"61887DF2F002000100004D74"
365,137728200,137782080,138009664,137980174,137996053,137996054,138009664,137780032,138013760,"decoded_payload_last_chip",1,186.878906,187.187587,262,0.000000,-1649.837102,"Decawave DW-8",0.958134,1,12,0xFE9D,0xFE9D,1,"61887EF2F002000100009DFE"
366,138106600,138160550,138388134,138358644,138374523,138374524,138388134,138158502,138392230,"decoded_payload_last_chip",1,187.392239,187.700920,262,0.000000,-1647.675434,"Decawave DW-8",0.958404,1,12,0x7F22,0x7F22,1,"61887FF2F00200010000227F"
367,138485100,138539020,138766604,138737115,138752993,138752995,138766604,138536972,138770700,"decoded_payload_last_chip",1,187.905572,188.214252,262,0.000000,-1644.479990,"Decawave DW-8",0.958502,1,12,0x8D0B,0x8D0B,1,"618880F2F002000100000B8D"
368,138863500,138917491,139145075,139115586,139131464,139131466,139145075,138915443,139149171,"decoded_payload_last_chip",1,188.418906,188.727587,262,0.000000,-1629.511947,"Decawave DW-8",0.958482,1,12,0x0CB4,0x0CB4,1,"618881F2F00200010000B40C"
369,139242000,139295962,139523546,139494056,139509935,139509936,139523546,139293914,139527642,"decoded_payload_last_chip",1,188.932240,189.240921,262,0.000000,-1624.094567,"Decawave DW-8",0.958457,1,12,0x8664,0x8664,1,"618882F2F002000100006486"
370,139620600,139674432,139902016,139872526,139888405,139888406,139902016,139672384,139906112,"decoded_payload_last_chip",1,189.445573,189.754253,262,0.000000,-1653.867216,"Decawave DW-8",0.959030,1,12,0x07DB,0x07DB,1,"618883F2F00200010000DB07"
371,139999200,140052902,140280487,140250997,140266875,140266877,140280487,140050854,140284583,"decoded_payload_last_chip",1,189.958906,190.267588,262,0.000000,-1658.911720,"Decawave DW-8",0.958152,1,12,0x9BD5,0x9BD5,1,"618884F2F00200010000D59B"
372,140377400,140431373,140658957,140629467,140645346,140645347,140658957,140429325,140663053,"decoded_payload_last_chip",1,190.472240,190.780920,262,0.000000,-1655.536574,"Decawave DW-8",0.958234,1,12,0x1A6A,0x1A6A,1,"618885F2F002000100006A1A"
373,140756100,140809843,141037428,141007938,141023817,141023818,141037428,140807795,141041524,"decoded_payload_last_chip",1,190.985573,191.294255,262,4.241521,-1882.724077,"Decawave DW-8",0.959472,1,12,0x90BA,0x90BA,1,"618886F2F00200010000BA90"
374,141134700,141188314,141415898,141386408,141402287,141402288,141415898,141186266,141419994,"decoded_payload_last_chip",1,191.498907,191.807587,262,0.000000,-1657.467453,"Decawave DW-8",0.958491,1,12,0x1105,0x1105,1,"618887F2F002000100000511"
375,141513000,141566784,141794369,141764879,141780757,141780759,141794369,141564736,141798465,"decoded_payload_last_chip",1,192.012240,192.320921,262,0.000000,-1642.518692,"Decawave DW-8",0.957990,1,12,0xA0B7,0xA0B7,1,"618888F2F00200010000B7A0"
376,141891300,141945255,142172839,142143349,142159228,142159229,142172839,141943207,142176935,"decoded_payload_last_chip",1,192.525574,192.834254,262,0.000000,-1625.247429,"Decawave DW-8",0.958677,1,12,0x2108,0x2108,1,"618889F2F002000100000821"
377,142269800,142323725,142551310,142521820,142537698,142537700,142551310,142321677,142555406,"decoded_payload_last_chip",1,193.038907,193.347588,262,0.000000,-1672.252646,"Decawave DW-8",0.958736,1,12,0xABD8,0xABD8,1,"61888AF2F00200010000D8AB"
378,142648200,142702196,142929780,142900290,142916168,142916170,142929780,142700148,142933876,"decoded_payload_last_chip",1,193.552241,193.860921,262,0.000000,-1635.296216,"Decawave DW-8",0.958522,1,12,0x2A67,0x2A67,1,"61888BF2F00200010000672A"
379,143027000,143080666,143308250,143278761,143294639,143294641,143308250,143078618,143312346,"decoded_payload_last_chip",1,194.065573,194.374254,262,0.000000,-1630.293283,"Decawave DW-8",0.958744,1,12,0xB669,0xB669,1,"61888CF2F0020001000069B6"
380,143405200,143459136,143686722,143657232,143673110,143673112,143686722,143457088,143690818,"decoded_payload_last_chip",1,194.578906,194.887590,262,4.071427,-1848.099198,"Decawave DW-8",0.958830,1,12,0x37D6,0x37D6,1,"61888DF2F00200010000D637"
381,143783800,143837607,144065192,144035702,144051580,144051582,144065192,143835559,144069288,"decoded_payload_last_chip",1,195.092240,195.400922,262,0.000000,-1646.289217,"Decawave DW-8",0.958529,1,12,0xBD06,0xBD06,1,"61888EF2F0020001000006BD"
382,144162100,144216078,144443662,144414172,144430051,144430052,144443662,144214030,144447758,"decoded_payload_last_chip",1,195.605575,195.914255,262,0.000000,-1662.581538,"Decawave DW-8",0.958936,1,12,0x3CB9,0x3CB9,1,"61888FF2F00200010000B93C"
383,144540600,144594548,144822133,144792643,144808521,144808523,144822133,144592500,144826229,"decoded_payload_last_chip",1,196.118907,196.427589,262,0.000000,-1655.514751,"Decawave DW-8",0.959140,1,12,0xD673,0xD673,1,"618890F2F0020001000073D6"
384,144919100,144973019,145200603,145171113,145186992,145186993,145200603,144970971,145204699,"decoded_payload_last_chip",1,196.632241,196.940922,262,0.000000,-1645.381257,"Decawave DW-8",0.958331,1,12,0x57CC,0x57CC,1,"618891F2F00200010000CC57"
385,145297500,145351490,145579074,145549584,145565463,145565464,145579074,145349442,145583170,"decoded_payload_last_chip",1,197.145576,197.454256,262,0.000000,-1656.148991,"Decawave DW-8",0.958575,1,12,0xDD1C,0xDD1C,1,"618892F2F002000100001CDD"
386,145676000,145729960,145957544,145928055,145943933,145943935,145957544,145727912,145961640,"decoded_payload_last_chip",1,197.658908,197.967589,262,0.000000,-1660.498382,"Decawave DW-8",0.958301,1,12,0x5CA3,0x5CA3,1,"618893F2F00200010000A35C"
387,146054500,146108431,146336015,146306525,146322404,146322405,146336015,146106383,146340111,"decoded_payload_last_chip",1,198.172243,198.480923,262,0.000000,-1638.993670,"Decawave DW-8",0.958825,1,12,0xC0AD,0xC0AD,1,"618894F2F00200010000ADC0"
388,146433000,146486901,146714485,146684996,146700874,146700875,146714485,146484853,146718581,"decoded_payload_last_chip",1,198.685575,198.994256,262,0.000000,-1645.096359,"Decawave DW-8",0.958774,1,12,0x4112,0x4112,1,"618895F2F002000100001241"
389,146811400,146865371,147092955,147063466,147079344,147079346,147092955,146863323,147097051,"decoded_payload_last_chip",1,199.198908,199.507589,262,0.000000,-1637.209016,"Decawave DW-8",0.959122,1,12,0xCBC2,0xCBC2,1,"618896F2F00200010000C2CB"
390,147189900,147243842,147471426,147441936,147457815,147457816,147471426,147241794,147475522,"decoded_payload_last_chip",1,199.712242,200.020923,262,0.000000,-1633.101943,"Decawave DW-8",0.959162,1,12,0x4A7D,0x4A7D,1,"618897F2F002000100007D4A"
391,147568800,147622313,147849897,147820407,147836286,147836287,147849897,147620265,147853993,"decoded_payload_last_chip",1,200.225576,200.534257,262,0.000000,-1649.432270,"Decawave DW-8",0.958684,1,12,0xFBCF,0xFBCF,1,"618898F2F00200010000CFFB"
392,147946800,148000783,148228367,148198878,148214756,148214757,148228367,147998735,148232463,"decoded_payload_last_chip",1,200.738909,201.047590,262,0.000000,-1633.953919,"Decawave DW-8",0.958760,1,12,0x7A70,0x7A70,1,"618899F2F00200010000707A"
393,148325300,148379253,148606838,148577348,148593226,148593228,148606838,148377205,148610934,"decoded_payload_last_chip",1,201.252242,201.560924,262,0.000000,-1654.567694,"Decawave DW-8",0.958456,1,12,0xF0A0,0xF0A0,1,"61889AF2F00200010000A0F0"
394,148703800,148757724,148985308,148955818,148971697,148971698,148985308,148755676,148989404,"decoded_payload_last_chip",1,201.765576,202.074257,262,-0.000000,-1620.480166,"Decawave DW-8",0.958654,1,12,0x711F,0x711F,1,"61889BF2F002000100001F71"
395,149082200,149136194,149363778,149334289,149350167,149350168,149363778,149134146,149367874,"decoded_payload_last_chip",1,202.278909,202.587590,262,-0.000000,-1649.893219,"Decawave DW-8",0.958816,1,12,0xED11,0xED11,1,"61889CF2F0020001000011ED"
396,149460700,149514665,149742249,149712759,149728637,149728639,149742249,149512617,149746345,"decoded_payload_last_chip",1,202.792243,203.100924,262,0.000000,-1647.947548,"Decawave DW-8",0.958861,1,12,0x6CAE,0x6CAE,1,"61889DF2F00200010000AE6C"
397,149839200,149893135,150120719,150091230,150107108,150107109,150120719,149891087,150124815,"decoded_payload_last_chip",1,203.305576,203.614256,262,0.000000,-1652.749634,"Decawave DW-8",0.958518,1,12,0xE67E,0xE67E,1,"61889EF2F002000100007EE6"
398,150217700,150271605,150499190,150469700,150485578,150485580,150499190,150269557,150503286,"decoded_payload_last_chip",1,203.818909,204.127591,262,0.000000,-1654.624688,"Decawave DW-8",0.958425,1,12,0x67C1,0x67C1,1,"61889FF2F00200010000C167"
399,150596100,150650076,150877661,150848171,150864049,150864051,150877661,150648028,150881757,"decoded_payload_last_chip",1,204.332243,204.640925,262,0.000000,-1642.293761,"Decawave DW-8",0.959032,1,12,0x3BFB,0x3BFB,1,"6188A0F2F00200010000FB3B"
400,150974600,151028547,151256131,151226641,151242520,151242521,151256131,151026499,151260227,"decoded_payload_last_chip",1,204.845577,205.154258,262,0.000000,-1659.623724,"Decawave DW-8",0.958935,1,12,0xBA44,0xBA44,1,"6188A1F2F0020001000044BA"
401,151353100,151407017,151634602,151605112,151620990,151620992,151634602,151404969,151638698,"decoded_payload_last_chip",1,205.358910,205.667592,262,0.000000,-1635.414730,"Decawave DW-8",0.958559,1,12,0x3094,0x3094,1,"6188A2F2F002000100009430"
402,151731500,151785487,152013072,151983582,151999460,151999462,152013072,151783439,152017168,"decoded_payload_last_chip",1,205.872243,206.180924,262,0.000000,-1644.618294,"Decawave DW-8",0.958208,1,12,0xB12B,0xB12B,1,"6188A3F2F002000100002BB1"
403,152110000,152163958,152391543,152362053,152377932,152377933,152391543,152161910,152395639,"decoded_payload_last_chip",1,206.385577,206.694259,262,5.349433,-1914.842381,"Decawave DW-8",0.955235,1,12,0x2D25,0x2D25,1,"6188A4F2F00200010000252D"
404,152488600,152542429,152770013,152740523,152756402,152756403,152770013,152540381,152774109,"decoded_payload_last_chip",1,206.898911,207.207591,262,0.000000,-1656.451459,"Decawave DW-8",0.958849,1,12,0xAC9A,0xAC9A,1,"6188A5F2F002000100009AAC"
405,152866900,152920899,153148484,153118994,153134872,153134874,153148484,152918851,153152580,"decoded_payload_last_chip",1,207.412244,207.720926,262,-0.000000,-1644.634991,"Decawave DW-8",0.958846,1,12,0x264A,0x264A,1,"6188A6F2F002000100004A26"
406,153245400,153299370,153526954,153497464,153513343,153513344,153526954,153297322,153531050,"decoded_payload_last_chip",1,207.925578,208.234258,262,0.000000,-1634.095727,"Decawave DW-8",0.958770,1,12,0xA7F5,0xA7F5,1,"6188A7F2F00200010000F5A7"
407,153623900,153677840,153905424,153875935,153891813,153891815,153905424,153675792,153909520,"decoded_payload_last_chip",1,208.438911,208.747591,262,0.000000,-1633.647962,"Decawave DW-8",0.958935,1,12,0x1647,0x1647,1,"6188A8F2F002000100004716"
408,154002500,154056311,154283895,154254405,154270284,154270285,154283895,154054263,154287991,"decoded_payload_last_chip",1,208.952245,209.260925,262,0.000000,-1638.853856,"Decawave DW-8",0.958289,1,12,0x97F8,0x97F8,1,"6188A9F2F00200010000F897"
409,154380800,154434782,154662366,154632876,154648754,154648756,154662366,154432734,154666462,"decoded_payload_last_chip",1,209.465579,209.774259,262,0.000000,-1649.266489,"Decawave DW-8",0.958808,1,12,0x1D28,0x1D28,1,"6188AAF2F00200010000281D"
410,154759300,154813252,155040836,155011347,155027225,155027226,155040836,154811204,155044932,"decoded_payload_last_chip",1,209.978912,210.287592,262,0.000000,-1643.445526,"Decawave DW-8",0.958537,1,12,0x9C97,0x9C97,1,"6188ABF2F00200010000979C"
411,155137800,155191722,155419307,155389817,155405695,155405697,155419307,155189674,155423403,"decoded_payload_last_chip",1,210.492244,210.800926,262,-0.000000,-1672.705192,"Decawave DW-8",0.958538,1,12,0x0099,0x0099,1,"6188ACF2F002000100009900"
412,155516200,155570193,155797777,155768287,155784166,155784167,155797777,155568145,155801873,"decoded_payload_last_chip",1,211.005579,211.314259,262,0.000000,-1663.592906,"Decawave DW-8",0.958705,1,12,0x8126,0x8126,1,"6188ADF2F002000100002681"
413,155894700,155948663,156176247,156146758,156162636,156162637,156176247,155946615,156180343,"decoded_payload_last_chip",1,211.518911,211.827592,262,0.000000,-1649.918945,"Decawave DW-8",0.959073,1,12,0x0BF6,0x0BF6,1,"6188AEF2F00200010000F60B"
414,156273200,156327134,156554718,156525228,156541106,156541108,156554718,156325086,156558814,"decoded_payload_last_chip",1,212.032246,212.340926,262,0.000000,-1651.324532,"Decawave DW-8",0.958543,1,12,0x8A49,0x8A49,1,"6188AFF2F00200010000498A"
415,156651700,156705604,156933188,156903699,156919577,156919578,156933188,156703556,156937284,"decoded_payload_last_chip",1,212.545578,212.854259,262,0.000000,-1630.077360,"Decawave DW-8",0.958903,1,12,0x6083,0x6083,1,"6188B0F2F002000100008360"
416,157030100,157084075,157311659,157282169,157298048,157298049,157311659,157082027,157315755,"decoded_payload_last_chip",1,213.058912,213.367593,262,0.000000,-1657.145451,"Decawave DW-8",0.958457,1,12,0xE13C,0xE13C,1,"6188B1F2F002000100003CE1"
417,157408600,157462545,157690130,157660640,157676518,157676520,157690130,157460497,157694226,"decoded_payload_last_chip",1,213.572245,213.880927,262,0.000000,-1623.421553,"Decawave DW-8",0.958825,1,12,0x6BEC,0x6BEC,1,"6188B2F2F00200010000EC6B"
418,157787100,157841016,158068600,158039110,158054989,158054990,158068600,157838968,158072696,"decoded_payload_last_chip",1,214.085579,214.394260,262,0.000000,-1639.859644,"Decawave DW-8",0.958248,1,12,0xEA53,0xEA53,1,"6188B3F2F0020001000053EA"
419,158165500,158219486,158447070,158417580,158433459,158433460,158447070,158217438,158451166,"decoded_payload_last_chip",1,214.598912,214.907593,262,0.000000,-1642.526658,"Decawave DW-8",0.958554,1,12,0x765D,0x765D,1,"6188B4F2F002000100005D76"
420,158544000,158597956,158825541,158796051,158811929,158811931,158825541,158595908,158829637,"decoded_payload_last_chip",1,215.112245,215.420927,262,-0.000000,-1639.010663,"Decawave DW-8",0.958723,1,12,0xF7E2,0xF7E2,1,"6188B5F2F00200010000E2F7"
421,158922600,158976427,159204011,159174522,159190400,159190402,159204011,158974379,159208107,"decoded_payload_last_chip",1,215.625579,215.934260,262,0.000000,-1641.246226,"Decawave DW-8",0.959346,1,12,0x7D32,0x7D32,1,"6188B6F2F00200010000327D"
422,159300900,159354898,159582482,159552992,159568871,159568872,159582482,159352850,159586578,"decoded_payload_last_chip",1,216.138913,216.447594,262,-0.000000,-1644.350726,"Decawave DW-8",0.958664,1,12,0xFC8D,0xFC8D,1,"6188B7F2F002000100008DFC"
423,159679400,159733368,159960952,159931463,159947341,159947343,159960952,159731320,159965048,"decoded_payload_last_chip",1,216.652246,216.960927,262,0.000000,-1662.289855,"Decawave DW-8",0.959038,1,12,0x4D3F,0x4D3F,1,"6188B8F2F002000100003F4D"
424,160057900,160111839,160339423,160309933,160325812,160325813,160339423,160109791,160343519,"decoded_payload_last_chip",1,217.165580,217.474261,262,0.000000,-1626.051806,"Decawave DW-8",0.959081,1,12,0xCC80,0xCC80,1,"6188B9F2F0020001000080CC"
425,160436400,160490309,160717893,160688404,160704282,160704284,160717893,160488261,160721989,"decoded_payload_last_chip",1,217.678913,217.987594,262,0.000000,-1643.161669,"Decawave DW-8",0.958605,1,12,0x4650,0x4650,1,"6188BAF2F002000100005046"
426,160814900,160868780,161096364,161066874,161082753,161082754,161096364,160866732,161100460,"decoded_payload_last_chip",1,218.192247,218.500928,262,0.000000,-1663.656485,"Decawave DW-8",0.959191,1,12,0xC7EF,0xC7EF,1,"6188BBF2F00200010000EFC7"
427,161193300,161247251,161474835,161445345,161461223,161461225,161474835,161245203,161478931,"decoded_payload_last_chip",1,218.705581,219.014262,262,0.000000,-1637.901393,"Decawave DW-8",0.958999,1,12,0x5BE1,0x5BE1,1,"6188BCF2F00200010000E15B"
428,161571800,161625721,161853305,161823816,161839694,161839695,161853305,161623673,161857401,"decoded_payload_last_chip",1,219.218914,219.527595,262,0.000000,-1646.807392,"Decawave DW-8",0.958801,1,12,0xDA5E,0xDA5E,1,"6188BDF2F002000100005EDA"
429,161950200,162004191,162231775,162202286,162218164,162218166,162231775,162002143,162235871,"decoded_payload_last_chip",1,219.732247,220.040927,262,0.000000,-1666.210366,"Decawave DW-8",0.959473,1,12,0x508E,0x508E,1,"6188BEF2F002000100008E50"
430,162328700,162382662,162610246,162580756,162596635,162596636,162610246,162380614,162614342,"decoded_payload_last_chip",1,220.245581,220.554262,262,0.000000,-1680.121406,"Decawave DW-8",0.959106,1,12,0xD131,0xD131,1,"6188BFF2F0020001000031D1"
431,162707300,162761132,162988717,162959227,162975105,162975107,162988717,162759084,162992813,"decoded_payload_last_chip",1,220.758914,221.067596,262,0.000000,-1643.606731,"Decawave DW-8",0.959027,1,12,0xE8FA,0xE8FA,1,"6188C0F2F00200010000FAE8"
432,163085900,163139602,163367187,163337697,163353575,163353577,163367187,163137554,163371283,"decoded_payload_last_chip",1,221.272247,221.580929,262,0.000000,-1663.461802,"Decawave DW-8",0.958963,1,12,0x6945,0x6945,1,"6188C1F2F002000100004569"
433,163464100,163518073,163745658,163716168,163732046,163732048,163745658,163516025,163749754,"decoded_payload_last_chip",1,221.785581,222.094263,262,-0.000000,-1662.809903,"Decawave DW-8",0.959003,1,12,0xE395,0xE395,1,"6188C2F2F0020001000095E3"
434,163842700,163896543,164124128,164094638,164110516,164110518,164124128,163894495,164128224,"decoded_payload_last_chip",1,222.298914,222.607595,262,0.000000,-1642.950193,"Decawave DW-8",0.959212,1,12,0x622A,0x622A,1,"6188C3F2F002000100002A62"
435,164221500,164275014,164502598,164473109,164488987,164488988,164502598,164272966,164506694,"decoded_payload_last_chip",1,222.812248,223.120928,262,0.000000,-1652.702360,"Decawave DW-8",0.958944,1,12,0xFE24,0xFE24,1,"6188C4F2F0020001000024FE"
436,164599700,164653484,164881069,164851579,164867457,164867459,164881069,164651436,164885165,"decoded_payload_last_chip",1,223.325581,223.634262,262,0.000000,-1672.172255,"Decawave DW-8",0.959565,1,12,0x7F9B,0x7F9B,1,"6188C5F2F002000100009B7F"
437,164978000,165031955,165259539,165230049,165245928,165245929,165259539,165029907,165263635,"decoded_payload_last_chip",1,223.838915,224.147595,262,0.000000,-1635.437953,"Decawave DW-8",0.959318,1,12,0xF54B,0xF54B,1,"6188C6F2F002000100004BF5"
438,165345992,165410426,165638010,165608520,165624399,165624400,165638010,165408378,165642106,"decoded_payload_last_chip",1,224.352249,224.660929,262,0.000000,-1659.301673,"Decawave DW-8",0.959480,1,12,0x74F4,0x74F4,1,"6188C7F2F00200010000F474"
439,165734900,165788896,166016481,165986991,166002869,166002871,166016481,165786848,166020577,"decoded_payload_last_chip",1,224.865582,225.174264,262,0.000000,-1618.111998,"Decawave DW-8",0.959203,1,12,0xC546,0xC546,1,"6188C8F2F0020001000046C5"
440,166113700,166167367,166394951,166365461,166381340,166381341,166394951,166165319,166399047,"decoded_payload_last_chip",1,225.378916,225.687596,262,0.000000,-1634.577689,"Decawave DW-8",0.958601,1,12,0x44F9,0x44F9,1,"6188C9F2F00200010000F944"
441,166491900,166545837,166773421,166743932,166759810,166759812,166773421,166543789,166777517,"decoded_payload_last_chip",1,225.892249,226.200929,262,0.000000,-1642.915505,"Decawave DW-8",0.958658,1,12,0xCE29,0xCE29,1,"6188CAF2F0020001000029CE"
442,166870500,166924308,167151892,167122403,167138281,167138282,167151892,166922260,167155988,"decoded_payload_last_chip",1,226.405583,226.714263,262,0.000000,-1638.259495,"Decawave DW-8",0.959188,1,12,0x4F96,0x4F96,1,"6188CBF2F00200010000964F"
443,167248800,167302778,167530362,167500872,167516751,167516752,167530362,167300730,167534458,"decoded_payload_last_chip",1,226.918915,227.227596,262,0.000000,-1625.378905,"Decawave DW-8",0.959267,1,12,0xD398,0xD398,1,"6188CCF2F0020001000098D3"
444,167627600,167681248,167908833,167879343,167895221,167895223,167908833,167679200,167912929,"decoded_payload_last_chip",1,227.432248,227.740930,262,0.000000,-1628.369473,"Decawave DW-8",0.958562,1,12,0x5227,0x5227,1,"6188CDF2F002000100002752"
445,168002400,168059719,168287304,168257814,168273692,168273694,168287304,168057671,168291400,"decoded_payload_last_chip",1,227.945582,228.254264,262,0.000000,-1628.265315,"Decawave DW-8",0.958930,1,12,0xD8F7,0xD8F7,1,"6188CEF2F00200010000F7D8"
446,168384200,168438190,168665774,168636284,168652163,168652164,168665774,168436142,168669870,"decoded_payload_last_chip",1,228.458917,228.767597,262,0.000000,-1655.578766,"Decawave DW-8",0.959017,1,12,0x5948,0x5948,1,"6188CFF2F002000100004859"
447,168762700,168816660,169044244,169014755,169030633,169030635,169044244,168814612,169048340,"decoded_payload_last_chip",1,228.972249,229.280930,262,0.000000,-1663.077903,"Decawave DW-8",0.958837,1,12,0xB382,0xB382,1,"6188D0F2F0020001000082B3"
448,169141200,169195131,169422715,169393225,169409104,169409105,169422715,169193083,169426811,"decoded_payload_last_chip",1,229.485583,229.794264,262,0.000000,-1655.118427,"Decawave DW-8",0.958956,1,12,0x323D,0x323D,1,"6188D1F2F002000100003D32"
449,169519900,169573601,169801185,169771695,169787574,169787575,169801185,169571553,169805281,"decoded_payload_last_chip",1,229.998916,230.307597,262,0.000000,-1648.830601,"Decawave DW-8",0.959102,1,12,0xB8ED,0xB8ED,1,"6188D2F2F00200010000EDB8"
450,169898100,169952072,170179656,170150166,170166045,170166046,170179656,169950024,170183752,"decoded_payload_last_chip",1,230.512250,230.820931,262,0.000000,-1650.210581,"Decawave DW-8",0.959063,1,12,0x3952,0x3952,1,"6188D3F2F002000100005239"
451,170276600,170330542,170558127,170528637,170544515,170544517,170558127,170328494,170562223,"decoded_payload_last_chip",1,231.025583,231.334265,262,0.000000,-1662.466593,"Decawave DW-8",0.958632,1,12,0xA55C,0xA55C,1,"6188D4F2F002000100005CA5"
452,170655400,170709012,170936597,170907107,170922985,170922987,170936597,170706964,170940693,"decoded_payload_last_chip",1,231.538916,231.847598,262,0.000000,-1644.687413,"Decawave DW-8",0.958971,1,12,0x24E3,0x24E3,1,"6188D5F2F00200010000E324"
453,171033500,171087483,171315067,171285578,171301456,171301457,171315067,171085435,171319163,"decoded_payload_last_chip",1,232.052250,232.360931,262,0.000000,-1647.507217,"Decawave DW-8",0.959561,1,12,0xAE33,0xAE33,1,"6188D6F2F0020001000033AE"
454,171412000,171465953,171693538,171664048,171679926,171679928,171693538,171463905,171697634,"decoded_payload_last_chip",1,232.565583,232.874265,262,0.000000,-1674.759654,"Decawave DW-8",0.959121,1,12,0x2F8C,0x2F8C,1,"6188D7F2F002000100008C2F"
455,171790500,171844424,172072008,172042518,172058397,172058398,172072008,171842376,172076104,"decoded_payload_last_chip",1,233.078917,233.387598,262,-0.000000,-1641.233373,"Decawave DW-8",0.959204,1,12,0x9E3E,0x9E3E,1,"6188D8F2F002000100003E9E"
456,172168404,172222894,172450479,172420989,172436867,172436869,172450479,172220846,172454575,"decoded_payload_last_chip",1,233.592250,233.900932,262,0.000000,-1653.445570,"Decawave DW-8",0.958843,1,12,0x1F81,0x1F81,1,"6188D9F2F00200010000811F"
457,172547400,172601365,172828950,172799460,172815338,172815340,172828950,172599317,172833046,"decoded_payload_last_chip",1,234.105584,234.414266,262,0.000000,-1630.648500,"Decawave DW-8",0.959231,1,12,0x9551,0x9551,1,"6188DAF2F002000100005195"
458,172925900,172979836,173207420,173177930,173193809,173193810,173207420,172977788,173211516,"decoded_payload_last_chip",1,234.618918,234.927599,262,0.000000,-1667.991707,"Decawave DW-8",0.958720,1,12,0x14EE,0x14EE,1,"6188DBF2F00200010000EE14"
459,173304400,173358306,173585890,173556401,173572279,173572281,173585890,173356258,173589986,"decoded_payload_last_chip",1,235.132251,235.440932,262,-0.000000,-1665.358164,"Decawave DW-8",0.959158,1,12,0x88E0,0x88E0,1,"6188DCF2F00200010000E088"
460,173682800,173736776,173964361,173934871,173950749,173950751,173964361,173734728,173968457,"decoded_payload_last_chip",1,235.645584,235.954266,262,0.000000,-1662.860337,"Decawave DW-8",0.958867,1,12,0x095F,0x095F,1,"6188DDF2F002000100005F09"
461,174061300,174115247,174342831,174313341,174329220,174329221,174342831,174113199,174346927,"decoded_payload_last_chip",1,236.158918,236.467598,262,0.000000,-1645.737922,"Decawave DW-8",0.959078,1,12,0x838F,0x838F,1,"6188DEF2F002000100008F83"
462,174439800,174493717,174721302,174691812,174707690,174707692,174721302,174491669,174725398,"decoded_payload_last_chip",1,236.672251,236.980933,262,0.000000,-1639.380648,"Decawave DW-8",0.959062,1,12,0x0230,0x0230,1,"6188DFF2F002000100003002"
463,174818200,174872188,175099772,175070283,175086161,175086163,175099772,174870140,175103868,"decoded_payload_last_chip",1,237.185585,237.494265,262,-0.000000,-1665.144902,"Decawave DW-8",0.959219,1,12,0x5E0A,0x5E0A,1,"6188E0F2F002000100000A5E"
