index,window_offset,abs_start_sample,abs_end_sample,abs_phr_start_sample,abs_phr_end_sample,abs_payload_start_sample,abs_payload_end_sample,localization_start_sample,localization_end_sample,end_sample_source,has_precise_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
1,0,83874,222228,185933,201811,201813,222228,81826,226324,"decoded_payload_last_chip",1,0.113761,0.301416,144,-0.000000,-1628.781561,"Decawave DW-8",0.102990,1,21,0xDD0A,0x4E82,0,"5C48E0080A6B3A000A6FCE9EFB54298C0E42E10ADD"
2,343300,462344,580282,564404,580282,NaN,NaN,460296,584378,"decoded_phr_last_chip",0,0.627094,0.787058,144,-0.000000,-1636.674754,"Decawave DW-8",0.102606,0,17,0x0000,0x0000,0,""
3,721700,840815,1055544,942874,958753,958754,1055544,838767,1059640,"decoded_payload_last_chip",1,1.140428,1.431673,144,-0.000000,-1655.223663,"Decawave DW-8",0.102003,1,110,0x9C33,0xA07F,0,"5C48E008A261E20A0A27CB9EFB54298C0E428C854794070590D3122647AB5275EC98C01F6937B27CAE418183666C04694C4DC445B65EF5D63285DCCAC80BC7A9743701063EA900FE8BC38B749016F4D237A4C5A0EDC90C2353A5CAE780CD6A74C3B7549A42422C5EA4BCA165339C"
4,1100300,1219285,1337223,1321344,1337223,NaN,NaN,1217237,1341319,"decoded_phr_last_chip",0,1.653761,1.813725,144,-0.000000,-1694.074063,"Decawave DW-8",0.102795,0,1,0x0000,0x0000,0,""
5,1478700,1597756,1730817,1699815,1715694,1715695,1730817,1595708,1734913,"decoded_payload_last_chip",1,2.167095,2.347571,144,-0.000000,-1610.413674,"Decawave DW-8",0.102662,1,14,0xD4E4,0xA99C,0,"5C48E0000A6BBA0A0A32CFDEE4D4"
6,1857200,1976227,2094164,2078286,2094164,NaN,NaN,1974179,2098260,"decoded_phr_last_chip",0,2.680429,2.840392,144,-0.000000,-1588.313190,"Decawave DW-8",0.102182,0,17,0x0000,0x0000,0,""
7,2235700,2354697,2472635,2456756,2472635,NaN,NaN,2352649,2476731,"decoded_phr_last_chip",0,3.193762,3.353726,144,-0.000000,-1688.566874,"Decawave DW-8",0.102372,0,17,0x0000,0x0000,0,""
8,2614300,2733167,2871522,2835226,2851105,2851106,2871522,2731119,2875618,"decoded_payload_last_chip",1,3.707095,3.894751,144,-0.000000,-1628.483164,"Decawave DW-8",0.102942,1,21,0x0132,0x2FE3,0,"5C58E0080A6B3A000A32CF9EFBF4298C0E421C3201"
9,2992600,3111632,3229570,3213691,3229570,NaN,NaN,3109584,3233666,"decoded_phr_last_chip",0,4.220421,4.380385,144,2.262648,-1673.301373,"Decawave DW-8",0.124688,0,44,0x0000,0x0000,0,""
10,3371100,3490102,3651899,3592162,3608040,3608042,3651899,3488054,3655995,"decoded_payload_last_chip",1,4.733754,4.953205,144,2.262648,-1645.985834,"Decawave DW-8",0.125047,1,46,0x8B10,0x52F2,0,"58CBA88FA8CB16000B3B9BA7EBBDE9515D577322481946C41166192C678ABEF0562CBE1A779FB8D276404024108B"
11,4128000,4181776,4320130,4283835,4299713,4299714,4320130,4179728,4324226,"decoded_payload_last_chip",1,5.671897,5.859551,144,0.000000,-1623.000494,"Decawave DW-8",0.103428,1,21,0x9904,0x4D2B,0,"5C48E0084A60EA0A1F2FCF7E724CF0C00D664E0499"
12,4506500,4560246,4698600,4662305,4678183,4678185,4698600,4558198,4702696,"decoded_payload_last_chip",1,6.185229,6.372884,144,0.000000,-1599.377956,"Decawave DW-8",0.103841,1,21,0x9964,0xCA31,0,"5C48E000CA6A6A200A3ACF7E724CF0C0054E4E6499"
13,4885000,4936457,5096742,5038517,5054395,5054397,5096742,4934409,5100838,"decoded_payload_last_chip",1,6.695498,6.912899,144,8.103208,-1678.700801,"Decawave DW-8",0.127350,1,44,0x7F35,0xACB3,0,"A8B0BD23B49B360A5F9B8983CD75D95F20644EEC8C550845C10D8DF4BD182E3EA22847A8CC02401AC017357F"
14,5263500,5382455,5500393,5484514,5500393,NaN,NaN,5380407,5504489,"decoded_phr_last_chip",0,7.300422,7.460385,144,2.262648,-1608.278439,"Decawave DW-8",0.124693,0,44,0x0000,0x0000,0,""
15,5641900,5760925,5921209,5862985,5878863,5878864,5921209,5758877,5925305,"decoded_payload_last_chip",1,7.813755,8.031154,144,2.262648,-1637.623067,"Decawave DW-8",0.124747,1,44,0x8440,0x1262,0,"58CBE888A8CB16000B3B9B274BD7E9515D5709025D9986DA31F31A226730BA00633636B267336B4763404084"
16,6020400,6139396,6257333,6241455,6257333,NaN,NaN,6137348,6261429,"decoded_phr_last_chip",0,8.327089,8.487051,144,2.262648,-1673.608056,"Decawave DW-8",0.125259,0,46,0x0000,0x0000,0,""
17,6394052,6517873,6635811,6619933,6635811,NaN,NaN,6515825,6639907,"decoded_phr_last_chip",0,8.840431,9.000395,144,6.659385,-1908.041746,"Decawave DW-8",0.099828,0,99,0x0000,0x0000,0,""
18,6777300,6896337,7056621,6998396,7014275,7014276,7056621,6894289,7060717,"decoded_payload_last_chip",1,9.353756,9.571155,144,2.262648,-1727.651200,"Decawave DW-8",0.124509,1,44,0x2440,0x794B,0,"F8E1A83FAA9B160A0B9BDD26EBFDE9515D57CCA46636468491732B77460A14603666391A6633B26C71404024"
19,7155800,7274808,7392745,7376867,7392745,NaN,NaN,7272760,7396841,"decoded_phr_last_chip",0,9.867090,10.027052,144,2.262648,-1691.576706,"Decawave DW-8",0.123785,0,44,0x0000,0x0000,0,""
20,7534400,7586510,7765698,7688569,7704447,7704448,7765698,7584462,7769794,"decoded_payload_last_chip",1,10.289863,10.532902,144,-0.278875,-1652.322715,"Decawave DW-8",0.103734,1,69,0xF6C5,0x381B,0,"5C5DE0001E6B3A000A3A679F224DF0C0A5644E0499150D610186DFA9E9E95864A2600491CC8ECA00AC3E9DA803D34429441DBB3382E2505E9F6C5ED06EC221AFA330B8C5F6"
21,7912700,8031749,8149687,8133808,8149687,NaN,NaN,8029701,8153783,"decoded_phr_last_chip",0,10.893757,11.053720,144,2.992471,-1661.808758,"Decawave DW-8",0.123699,0,44,0x0000,0x0000,0,""
22,8291200,8410219,8570504,8512279,8528157,8528159,8570504,8408171,8574600,"decoded_payload_last_chip",1,11.407090,11.624490,144,2.262648,-1704.235298,"Decawave DW-8",0.124491,1,44,0x2440,0x91E4,0,"FCF5B83FAACB16000B9B7724EBD5E9510D56702C18C2E6EF3173B623D2BA10B096333C186033033103414024"
23,8669700,8788690,8948974,8890749,8906628,8906629,8948974,8786642,8953070,"decoded_payload_last_chip",1,11.920424,12.137823,144,2.262648,-1683.759675,"Decawave DW-8",0.124423,1,44,0x2440,0x1995,0,"FCDDE825009B160A0B9B77245B57E9D157575CA1F33606E71113BB7BA68A1760663C36B6303451F207014024"
24,9048200,9167160,9368277,9269218,9285097,9285098,9368277,9165112,9372373,"decoded_payload_last_chip",1,12.433757,12.706539,144,2.310116,12369.482681,"Decawave DW-8",0.084257,1,92,0x7389,0x2BD5,0,"29E018AA644232287E2FFEC54A5CCF90F07801A3A012D20B6952955BF484FEE0263300980028391C790840844442D29697D585620C9A3E538201CFA12313A181B2FA43229E279E88615D775443B62DF3E978DFBB9BB683C9001E8973"
25,9426600,9545636,9663574,9647695,9663574,NaN,NaN,9543588,9667670,"decoded_phr_last_chip",0,12.947097,13.107061,144,-0.000000,-1652.634579,"Decawave DW-8",0.102336,0,17,0x0000,0x0000,0,""
26,10183600,10302577,10435638,10404636,10420515,10420516,10435638,10300529,10439734,"decoded_payload_last_chip",1,13.973764,14.154240,144,-0.000000,-1612.062319,"Decawave DW-8",0.102958,1,14,0xF4E4,0x82D6,0,"5C48E0080A6B3A000A2FCBDEE4F4"
27,10562000,10681048,10819403,10783107,10798986,10798987,10819403,10679000,10823499,"decoded_payload_last_chip",1,14.487099,14.674755,144,-0.000000,-1660.551152,"Decawave DW-8",0.102365,1,21,0xD536,0x263E,0,"5C48E0000A6BBA0A0A6FCEDEE4A0298C0E428936D5"
28,10940500,11059519,11197873,11161578,11177456,11177458,11197873,11057471,11201969,"decoded_payload_last_chip",1,15.000433,15.188087,144,-0.000000,-1627.019779,"Decawave DW-8",0.101981,1,21,0xC86D,0x518D,0,"5C5DE0080A6B3A000A3ACBDEE4F4298C0E42A96DC8"
29,12075900,12194930,12333284,12296989,12312867,12312869,12333284,12192882,12337380,"decoded_payload_last_chip",1,16.540432,16.728087,144,-0.000000,-1740.927062,"Decawave DW-8",0.103221,1,21,0x2DA8,0x1B2E,0,"5C5DE008A261BA0A0A32CB9EFB40298C0E4278A82D"
30,12454500,12573400,12716292,12675460,12691338,12691339,12716292,12571352,12720388,"decoded_payload_last_chip",1,17.053765,17.247575,144,-0.000000,-1668.073238,"Decawave DW-8",0.102528,1,27,0x1286,0xA4BB,0,"5C48E0000A6BBA0A0A6FCE9EFB54298C0E42D9F4A73AA385458612"
31,12832900,12886596,13024951,12988656,13004534,13004535,13024951,12884548,13029047,"decoded_payload_last_chip",1,17.478564,17.666220,144,0.000000,-1609.421092,"Decawave DW-8",0.104367,1,21,0x9904,0xAF21,0,"5C48E000CA6A6A001A3ACB7E724CF0C0054E4E0499"
32,13211300,13330341,13463403,13432401,13448279,13448280,13463403,13328293,13467499,"decoded_payload_last_chip",1,18.080432,18.260909,144,-0.000000,-1664.489365,"Decawave DW-8",0.103147,1,14,0x54FB,0x5357,0,"5C5DE008A261E20A0A6FCE9EFB54"
33,13589800,13708812,13826749,13810871,13826749,NaN,NaN,13706764,13830845,"decoded_phr_last_chip",0,18.593766,18.753729,144,-0.000000,-1616.849763,"Decawave DW-8",0.101974,0,17,0x0000,0x0000,0,""
34,13968400,14021258,14139196,14123318,14139196,NaN,NaN,14019210,14143292,"decoded_phr_last_chip",0,19.017548,19.177512,144,0.878161,-1667.772915,"Decawave DW-8",0.102820,0,43,0x0000,0x0000,0,""
35,14346700,14465747,14626031,14567806,14583684,14583686,14626031,14463699,14630127,"decoded_payload_last_chip",1,19.620425,19.837824,144,2.262648,-1598.964984,"Decawave DW-8",0.125075,1,44,0x2440,0x5217,0,"58CBE83FAA9B16000B9B33254BB7E9515D57662CED3006AF41A7B675E620B8B0233212B2C0B2440620414024"
36,15103700,15222693,15373903,15324753,15340631,15340633,15373903,15220645,15377999,"decoded_payload_last_chip",1,20.647099,20.852190,144,1.724676,-1727.832412,"Decawave DW-8",0.103993,1,38,0x1B64,0x710B,0,"5C58E0009661BA0A0A2F9B6BEED4298C0E42934BEC9CB39A45B2B63646DFD255C69E96B4641B"
37,15482300,15601164,15719102,15703223,15719102,NaN,NaN,15599116,15723198,"decoded_phr_last_chip",0,21.160433,21.320397,144,-0.000000,-1654.443587,"Decawave DW-8",0.102125,0,17,0x0000,0x0000,0,""
38,15860700,15979629,16097567,16081689,16097567,NaN,NaN,15977581,16101663,"decoded_phr_last_chip",0,21.673759,21.833723,144,2.262648,-1653.348928,"Decawave DW-8",0.124901,0,44,0x0000,0x0000,0,""
39,16239300,16358105,16496460,16460164,16476043,16476044,16496460,16356057,16500556,"decoded_payload_last_chip",1,22.187100,22.374756,144,-0.000000,-1637.617544,"Decawave DW-8",0.103472,1,21,0xB013,0x6AD6,0,"5C48E008A261BA0A0A32CFDEE454298C0E424913B0"
40,16617600,16736570,16854508,16838629,16854508,NaN,NaN,16734522,16858604,"decoded_phr_last_chip",0,22.700426,22.860390,144,2.262648,-1690.194250,"Decawave DW-8",0.124266,0,46,0x0000,0x0000,0,""
41,16996000,17115041,17232979,17217100,17232979,NaN,NaN,17112993,17237075,"decoded_phr_last_chip",0,23.213760,23.373724,144,3.544288,2159.908192,"Decawave DW-8",0.117708,0,68,0x0000,0x0000,0,""
42,17374500,17493511,17611449,17595571,17611449,NaN,NaN,17491463,17615545,"decoded_phr_last_chip",0,23.727093,23.887056,144,2.262648,-1650.466400,"Decawave DW-8",0.124980,0,44,0x0000,0x0000,0,""
43,17753000,17871982,18032266,17974041,17989919,17989921,18032266,17869934,18036362,"decoded_payload_last_chip",1,24.240427,24.457826,144,2.262648,-1693.584219,"Decawave DW-8",0.124801,1,44,0x2440,0xA09A,0,"FCF5E83F2A99160A0B1B9B33EBBDE9515D57C6CA87CE868F61263628278A1F9063253C196533B5EC66404024"
44,18131700,18250458,18388812,18352517,18368395,18368397,18388812,18248410,18392908,"decoded_payload_last_chip",1,24.753768,24.941423,144,-0.000000,-1623.774835,"Decawave DW-8",0.102482,1,21,0xFD26,0xFE98,0,"5C58E0081E6BBA0A0A32CFDEE454298C0E426626FD"
45,18509900,18628922,18789206,18730982,18746860,18746861,18789206,18626874,18793302,"decoded_payload_last_chip",1,25.267093,25.484492,144,2.262648,-1643.458598,"Decawave DW-8",0.123748,1,44,0x2440,0xF52B,0,"F8E1E822AACB160A0B9B9927EBBDE9515D57F33BA91A26C701931D23278A1620263B6DB5383664C57C404024"
46,18888500,19007393,19167677,19109452,19125331,19125332,19167677,19005345,19171773,"decoded_payload_last_chip",1,25.780427,25.997826,144,2.262648,-1708.530089,"Decawave DW-8",0.124427,1,44,0x2440,0xE1AD,0,"F8E1A88FA89A160A0B9B7724EBFDE9515D57E40C303407E431421621A720104AD6363B35669F494773404024"
47,19267200,19385869,19524224,19487928,19503807,19503808,19524224,19383821,19528320,"decoded_payload_last_chip",1,26.293768,26.481424,144,-0.000000,-1690.913966,"Decawave DW-8",0.103323,1,21,0x007B,0x4B87,0,"5C48E0000A6BBA0A0A2FCB9EFBA029CC0E424C7B00"
48,19645500,19764334,19882272,19866393,19882272,NaN,NaN,19762286,19886368,"decoded_phr_last_chip",0,26.807094,26.967057,144,2.262648,-1710.823390,"Decawave DW-8",0.123774,0,44,0x0000,0x0000,0,""
49,20023800,20142805,20260742,20244864,20260742,NaN,NaN,20140757,20264838,"decoded_phr_last_chip",0,27.320428,27.480390,144,2.262648,-1592.862443,"Decawave DW-8",0.124546,0,45,0x0000,0x0000,0,""
50,20402400,20521280,20655098,20623340,20639218,20639219,20655098,20519232,20659194,"decoded_payload_last_chip",1,27.833767,28.015270,144,0.000000,-1628.892602,"Decawave DW-8",0.103176,1,15,0x29F4,0xE989,0,"5C5DE0081E6B3A000A2FCB9EFBF429"
51,20780700,20899745,21017683,21001804,21017683,NaN,NaN,20897697,21021779,"decoded_phr_last_chip",0,28.347093,28.507057,144,2.262648,-1629.829512,"Decawave DW-8",0.125577,0,44,0x0000,0x0000,0,""
52,21537700,21656686,21816970,21758745,21774624,21774625,21816970,21654638,21821066,"decoded_payload_last_chip",1,29.373760,29.591159,144,2.262648,-1637.224849,"Decawave DW-8",0.124300,1,44,0x2440,0x5A9D,0,"58CBA88FA8CB16000B9B99334BB7E9515D57C80CE592466531F21F71C668B600263938346731E93771484024"
53,21916200,22035157,22195441,22137216,22153094,22153096,22195441,22033109,22199537,"decoded_payload_last_chip",1,29.887094,30.104494,144,3.868654,-1617.657225,"Decawave DW-8",0.124073,1,44,0x2440,0xE4B1,0,"F8E1A822AACB160A0B7BDE264BB7E9D1575786C0923387C511370929C7EAB835B63E16313C3043C708414024"
54,22673100,22792104,22930458,22894163,22910041,22910043,22930458,22790056,22934554,"decoded_payload_last_chip",1,30.913770,31.101424,144,-0.000000,-1642.828101,"Decawave DW-8",0.102636,1,21,0xF00B,0xC35A,0,"5C48E0000A6BBA0A0A6FCE9EFBD479C70E42510BF0"
55,23051600,23170574,23288512,23272633,23288512,NaN,NaN,23168526,23292608,"decoded_phr_last_chip",0,31.427102,31.587066,144,-0.000000,-1617.994383,"Decawave DW-8",0.102305,0,17,0x0000,0x0000,0,""
56,23430000,23483770,23634980,23585830,23601708,23601710,23634980,23481722,23639076,"decoded_payload_last_chip",1,31.851902,32.056993,144,2.321983,-1636.494544,"Decawave DW-8",0.105271,1,38,0x0B9C,0x0513,0,"5C484000E22A33000A3ACBDEDA67F19F0C664A0C99150535B4868FBCFDE9F0E7226204A99C0B"
57,23808500,23862242,23980179,23964301,23980179,NaN,NaN,23860194,23984275,"decoded_phr_last_chip",0,32.365237,32.525199,144,0.947385,-1617.186996,"Decawave DW-8",0.103753,0,14,0x0000,0x0000,0,""
58,24186900,24305986,24423923,24408045,24423923,NaN,NaN,24303938,24428019,"decoded_phr_last_chip",0,32.967103,33.127066,144,-0.000000,-1665.908602,"Decawave DW-8",0.102373,0,17,0x0000,0x0000,0,""
59,24565700,24684451,24844735,24786510,24802388,24802390,24844735,24682403,24848831,"decoded_payload_last_chip",1,33.480429,33.697829,144,2.262648,-1691.809232,"Decawave DW-8",0.124946,1,44,0x2440,0x43DB,0,"58CB2025AA9B160A0B1B9B33EBFDE9510D5639AAC23446454133B531670BB890E63830B43D3EE20724414024"
60,24943900,25062927,25205818,25164986,25180864,25180866,25205818,25060879,25209914,"decoded_payload_last_chip",1,33.993770,34.187579,144,-0.000000,-1718.601083,"Decawave DW-8",0.103143,1,27,0xBC66,0x8FA9,0,"5C48E0201E6BBA0A0A3ACF9EFBD455270E42D1812793F3104A66BC"
61,25701000,25810865,25928802,25912924,25928802,NaN,NaN,25808817,25932898,"decoded_phr_last_chip",0,35.008226,35.168188,144,0.458859,-1672.004197,"Decawave DW-8",0.103783,0,17,0x0000,0x0000,0,""
62,26079000,26198332,26358617,26300392,26316270,26316272,26358617,26196284,26362713,"decoded_payload_last_chip",1,35.533762,35.751162,144,2.262648,-1607.411685,"Decawave DW-8",0.124820,1,44,0x2440,0xADA3,0,"FCDDE825AACB16000B7BDB365B57E9515D57A640089AA6C67187BA29277A16D2433CBE9C603D366C09494024"
63,26457800,26576803,26694741,26678862,26694741,NaN,NaN,26574755,26698837,"decoded_phr_last_chip",0,36.047096,36.207060,144,2.262648,-1735.131436,"Decawave DW-8",0.124774,0,46,0x0000,0x0000,0,""
64,26836300,26955274,27073211,27057333,27073211,NaN,NaN,26953226,27077307,"decoded_phr_last_chip",0,36.560430,36.720393,144,2.262648,-1717.063337,"Decawave DW-8",0.124941,0,46,0x0000,0x0000,0,""
65,27214700,27333750,27472104,27435809,27451687,27451689,27472104,27331702,27476200,"decoded_payload_last_chip",1,37.073771,37.261426,144,-0.000000,-1663.383751,"Decawave DW-8",0.102592,1,21,0x278E,0x384B,0,"5C5DE0081E6BBA0A0A37679FFBD4298C0E429C8E27"
66,27593200,27712214,27830152,27814273,27830152,NaN,NaN,27710166,27834248,"decoded_phr_last_chip",0,37.587096,37.747059,144,2.262648,-1645.312939,"Decawave DW-8",0.124698,0,44,0x0000,0x0000,0,""
67,27971700,28090685,28208622,28192744,28208622,NaN,NaN,28088637,28212718,"decoded_phr_last_chip",0,38.100430,38.260392,144,2.262648,-1717.139215,"Decawave DW-8",0.124581,0,46,0x0000,0x0000,0,""
68,28350200,28469155,28587093,28571214,28587093,NaN,NaN,28467107,28591189,"decoded_phr_last_chip",0,38.613763,38.773726,144,2.262648,-1721.110836,"Decawave DW-8",0.124866,0,46,0x0000,0x0000,0,""
69,28728600,28780114,28898050,28882172,28898050,NaN,NaN,28778066,28902146,"decoded_phr_last_chip",0,39.035528,39.195489,144,-6.426000,-1550.960861,"Decawave DW-8",0.103538,0,67,0x0000,0x0000,0,""
70,29106200,29226097,29344035,29328156,29344035,NaN,NaN,29224049,29348131,"decoded_phr_last_chip",0,39.640431,39.800395,144,3.955679,-1659.470630,"Decawave DW-8",0.123782,0,46,0x0000,0x0000,0,""
71,29864000,29983037,30100975,30085096,30100975,NaN,NaN,29980989,30105071,"decoded_phr_last_chip",0,40.667097,40.827060,144,2.262648,-1679.393203,"Decawave DW-8",0.124822,0,44,0x0000,0x0000,0,""
72,30242500,30361508,30521792,30463567,30479445,30479447,30521792,30359460,30525888,"decoded_payload_last_chip",1,41.180431,41.397830,144,2.262648,-1658.174617,"Decawave DW-8",0.125174,1,44,0x2440,0x8F7A,0,"58CBA825AACB16000B3B3331EBFDE9515D572C53A91CC7CE411219780640BC4826369619C63133F206494024"
73,30621100,30739978,30900262,30842038,30857916,30857917,30900262,30737930,30904358,"decoded_payload_last_chip",1,41.693764,41.911163,144,2.262648,-1619.235899,"Decawave DW-8",0.124645,1,44,0x2440,0x9345,0,"F8E1E822AA9B16000B9B77244BB7E9515D57CC0F199C87C5A1B3B723476ABD152334123662B1698602414024"
74,30999400,31118449,31236387,31220508,31236387,NaN,NaN,31116401,31240483,"decoded_phr_last_chip",0,42.207098,42.367061,144,2.262648,-1637.564598,"Decawave DW-8",0.123736,0,44,0x0000,0x0000,0,""
75,31377900,31496919,31614857,31598979,31614857,NaN,NaN,31494871,31618953,"decoded_phr_last_chip",0,42.720431,42.880394,144,2.262648,-1658.446032,"Decawave DW-8",0.125487,0,45,0x0000,0x0000,0,""
76,31756400,31875390,31993328,31977449,31993328,NaN,NaN,31873342,31997424,"decoded_phr_last_chip",0,43.233765,43.393728,144,2.262648,-1594.281520,"Decawave DW-8",0.124856,0,44,0x0000,0x0000,0,""
77,32135000,32185602,32303538,32287659,32303538,NaN,NaN,32183554,32307634,"decoded_phr_last_chip",0,43.654517,43.814478,144,-12.764975,-1677.544124,"Decawave DW-8",0.075193,0,57,0x0000,0x0000,0,""
78,32513300,32632331,32750269,32734391,32750269,NaN,NaN,32630283,32754365,"decoded_phr_last_chip",0,44.260432,44.420395,144,3.718338,-1762.650437,"Decawave DW-8",0.123581,0,47,0x0000,0x0000,0,""
79,32891800,33010802,33128738,33112859,33128738,NaN,NaN,33008754,33132834,"decoded_phr_last_chip",0,44.773766,44.933727,144,2.452521,12166.697826,"Decawave DW-8",0.085307,0,84,0x0000,0x0000,0,""
80,33270300,33389272,33590389,33491330,33507208,33507210,33590389,33387224,33594485,"decoded_payload_last_chip",1,45.287099,45.559881,144,1.898726,12177.866141,"Decawave DW-8",0.084683,1,92,0x65BA,0x24A0,0,"2BE039FB64283A82752F849D1F8D9095A4784119A195AF72838438EE5AE102720766D5171A883886670840441112A2A238A9D8025D58E6085356F0427C31290A669473C80096AD1080FA5DB3ECC4219E222A0848DC8E646E68E5BA65"
81,33648700,33767742,33928026,33869802,33885680,33885681,33928026,33765694,33932122,"decoded_payload_last_chip",1,45.800431,46.017830,144,2.262648,-1680.375670,"Decawave DW-8",0.125444,1,44,0x2440,0x164F,0,"F8E1A825AACB160A0B9B27314BB7E9515D576C654D9986C501D3B2712605B960A636BEB532B4380678414024"
82,34027200,34146213,34308009,34248272,34264150,34264152,34308009,34144165,34312105,"decoded_payload_last_chip",1,46.313765,46.533215,144,2.262648,-1688.268931,"Decawave DW-8",0.124632,1,46,0x0392,0xB245,0,"58CBA825AA9B16000B1BDB265BB7E9515D57247BE09AC6C551A3B427535A110A232B3C186033B3475B4040C49203"
83,34405700,34524683,34686480,34626742,34642621,34642622,34686480,34522635,34690576,"decoded_payload_last_chip",1,46.827098,47.046549,144,2.262648,-1655.075615,"Decawave DW-8",0.124096,1,46,0x1300,0x14E4,0,"58CBE822AACB16000B7B7624EBBDE9515D57244BB83726871133182C271AB920B62276B26835B386754040240013"
84,34784200,34903154,35063438,35005213,35021091,35021093,35063438,34901106,35067534,"decoded_payload_last_chip",1,47.340432,47.557831,144,2.262648,-1668.254690,"Decawave DW-8",0.124417,1,44,0x2440,0x1547,0,"58CBA825AA9B160A0B9B33314BB7E9515D570C008D1C47653102B025E7D01240663DB8326831EA0726414024"
85,35162600,35281630,35414692,35383689,35399568,35399569,35414692,35279582,35418788,"decoded_payload_last_chip",1,47.853773,48.034250,144,-0.000000,-1631.933118,"Decawave DW-8",0.102117,1,14,0x54EE,0xE5DD,0,"5C5DE0080A6B3A000A32CFDEEE54"
86,35541300,35660095,35821891,35762154,35778033,35778034,35821891,35658047,35825987,"decoded_payload_last_chip",1,48.367099,48.586549,144,2.262648,-1567.894518,"Decawave DW-8",0.124165,1,46,0x1880,0x9C17,0,"FCF5A825AACB16000B9B77244BB7E9510D567853889E06E5C172B2230762164066393132603AE607544040248018"
87,35919500,36038571,36156509,36140630,36156509,NaN,NaN,36036523,36160605,"decoded_phr_last_chip",0,48.880440,49.040404,144,0.901895,-1745.543723,"Decawave DW-8",0.103147,0,17,0x0000,0x0000,0,""
88,36298000,36417792,36535729,36519851,36535729,NaN,NaN,36415744,36539825,"decoded_phr_last_chip",0,49.394792,49.554754,144,-0.000000,-1670.488398,"Decawave DW-8",0.103957,0,17,0x0000,0x0000,0,""
89,37055100,37173983,37291920,37276042,37291920,NaN,NaN,37171935,37296016,"decoded_phr_last_chip",0,50.420441,50.580404,144,-0.000000,-1691.217358,"Decawave DW-8",0.102686,0,17,0x0000,0x0000,0,""
90,37433400,37552453,37670391,37654512,37670391,NaN,NaN,37550405,37674487,"decoded_phr_last_chip",0,50.933774,51.093738,144,-0.000000,-1641.186766,"Decawave DW-8",0.102351,0,17,0x0000,0x0000,0,""
91,37812000,37865650,38044838,37967709,37983587,37983589,38044838,37863602,38048934,"decoded_payload_last_chip",1,51.358575,51.601614,144,0.217562,-1629.731132,"Decawave DW-8",0.103754,1,69,0x16C5,0x5A5D,0,"5C48E000CA6A6A000B3ACF7E724CF0C0054E4E0C99150D21A486DFB9E9E9F02708620491CC0EE000EC3DDDA003534669441D133321C8505F9F6C5ED46EC225078B30B8C516"
92,38190400,38309394,38442455,38411453,38427332,38427333,38442455,38307346,38446551,"decoded_payload_last_chip",1,51.960441,52.140917,144,-0.000000,-1686.533084,"Decawave DW-8",0.102232,1,14,0x54FB,0x7525,0,"5C5DE0A0A061BA0A0A6FCE9EFB54"
93,38569000,38622591,38773800,38724650,38740528,38740530,38773800,38620543,38777896,"decoded_payload_last_chip",1,52.385242,52.590332,144,-2.120244,-1870.885018,"Decawave DW-8",0.105130,1,38,0x8A9C,0xABEA,0,"FC5EE00A82654000022FCB7E2AC45AC60D0E5B8819150D21A4A6DFBDF5E9F0E72260AC869C8A"
94,38947300,39066329,39184267,39168388,39184267,NaN,NaN,39064281,39188363,"decoded_phr_last_chip",0,52.987100,53.147064,144,3.057740,-1644.376183,"Decawave DW-8",0.123813,0,46,0x0000,0x0000,0,""
95,39325800,39444805,39603577,39546865,39562743,39562745,39603577,39442757,39607673,"decoded_payload_last_chip",1,53.500441,53.715789,144,3.482975,-1751.978539,"Decawave DW-8",0.103166,1,42,0x090B,0x286E,0,"5C58C00A126B6E000A3A6B35FBD479D10F16BC06C0306FA585F2B3206F5A976D0CB97CB4CD9D37060B09"
96,39704300,39823276,40005490,39925336,39941214,39941216,40005490,39821228,40009586,"decoded_payload_last_chip",1,54.013775,54.260919,144,1.281640,2140.419418,"Decawave DW-8",0.098995,1,73,0x00F0,0x8D4E,0,"AC8A28A714B4998A00398D4E7ED476EDBF523D07D30D1A41613532A74E1313F77F05B9CD8877BCFAEB8D0DC078A8002221585009152A7E4088AE4405201E36C2163E2425BCC2ECF000"
97,40082700,40201741,40319678,40303800,40319678,NaN,NaN,40199693,40323774,"decoded_phr_last_chip",0,54.527101,54.687063,144,2.262648,-1669.777167,"Decawave DW-8",0.124580,0,44,0x0000,0x0000,0,""
98,40461200,40580217,40698155,40682276,40698155,NaN,NaN,40578169,40702251,"decoded_phr_last_chip",0,55.040442,55.200406,144,-0.000000,-1690.777946,"Decawave DW-8",0.102964,0,17,0x0000,0x0000,0,""
99,40839800,40958682,41076620,41060741,41076620,NaN,NaN,40956634,41080716,"decoded_phr_last_chip",0,55.553768,55.713732,144,2.262648,-1660.405611,"Decawave DW-8",0.124089,0,44,0x0000,0x0000,0,""
