index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,integer_alignment_correlation,fractional_delay_samples,fitted_cfo_hz,global_gain,phr_gain,payload_gain,frame_suppression_db,clipped_component_count,fcs_pass,message
50,1,108538042,108538042,133042,0.995129479034307,0.942899621428044,0.4,-74.8564544225673,-2789.98977156312-1362.35412370374i,0.832109392854197+0.0783773143920672i,0.839740827374617+0.085033155666162i,7.93376214220126,0,1,
51,1,110741139,110741139,133042,0.995493893974693,0.982243876303052,0.21,-190.287067909968,2287.56812359499+2079.30175676997i,0.832167501370124+0.080652957122624i,0.832099202877293+0.150127452820926i,8.21467326222003,0,1,
52,1,112953546,112953546,133042,0.995308192973788,0.992590602013233,0.0999999999999999,-219.241201670479,-1714.56080996681+2563.96188695486i,0.835037942136023+0.0500918103565279i,0.842427429875005+0.0652737364934982i,8.21180478102936,0,1,
53,1,115167099,115167099,133042,0.995282874295676,0.972710652989484,0.27,-297.43925792154,-2632.05114813557+1636.14923768637i,0.831650989485204+0.0810778683866766i,0.832358707415001+0.142131358806435i,8.26674957766592,0,1,
54,1,117377362,117377362,133042,0.995481654005927,0.99244620454607,0.0999999999999999,-232.850873496495,1882.2051914142-2439.40467479099i,0.832347361156164+0.0809552317173158i,0.838032983474284+0.11146670425377i,8.1782294708113,0,1,
55,1,119588216,119588216,133042,0.995927471192247,0.987022342382995,-0.17,-253.957591278534,3078.1971198858-220.123294697212i,0.830829439036454+0.0698404117801253i,0.836315397745832+0.1053156691921i,8.29150766832127,0,1,
56,1,121812001,121812001,133042,0.995245180105411,0.960881089394934,-0.33,-80.2893224471799,-1114.95908695195-2896.19884011856i,0.832793230358901+0.0146253945994111i,0.839967389867349+0.0668531747049701i,7.97776461738403,0,1,
57,1,124012303,124012303,133042,0.995334281348535,0.972325140551249,0.27,-187.898251391492,-2006.74554568519-2360.24437553451i,0.831984148952088+0.0878513926179497i,0.831693843561356+0.147886862146228i,8.13440256642364,0,1,
58,1,126224190,126224190,133042,0.995107640330798,0.942709850464704,0.4,-130.520652358863,1207.65758657824+2864.41660170156i,0.832052151875117+0.0688328755995994i,0.834165004708334+0.117587607455831i,7.98523255493775,0,1,
59,1,128437419,128437419,133042,0.995471235051616,0.977638637543438,-0.24,-143.170811146833,850.704037191394-2975.65869267506i,0.829486019591045+0.0847631541365159i,0.838085013582547+0.094087555481282i,8.17213165489484,0,1,
60,1,130656678,130656678,133042,0.994756676830886,0.925480633453075,0.46,-108.998527837732,-1983.34575738013+2388.22110775608i,0.834292574219935+0.0219979811339243i,0.842568393962727+0.0449595029579701i,7.8532695305058,0,1,
61,1,132859645,132859645,133042,0.994804003051146,0.953131647578562,0.36,-283.161283969108,-370.578428015937-3082.0205222422i,0.829035261894504+0.103501215301697i,0.834777881967073+0.122294744788729i,8.21126702629622,0,1,
62,1,135071651,135071651,133042,0.995094268258103,0.986848269307233,0.17,-210.183151073297,-2446.62058698731-1879.48911498757i,0.830718436407161+0.0861455797071953i,0.836362045073313+0.111489943181764i,8.16411757529755,0,1,
63,1,137284477,137284477,133042,0.995353560629185,0.991281387443908,0.11,-109.764808013961,2355.19424035113-1985.9233323961i,0.835434269886874+0.0625545704137207i,0.84073057855216+0.096661284873625i,8.1556076094336,0,1,
64,1,139495632,139495632,133042,0.995869762356816,0.994731905597756,0.0699999999999999,-181.057201651116,109.18593908604-3080.21424192337i,0.833684253986376+0.0629782653166543i,0.840018938547814+0.0937743770845849i,8.14167540116039,0,1,
65,1,141706840,141706840,133042,0.994621531082735,0.916498899820839,-0.49,-218.593097522648,2562.25720104155-1760.578505781i,0.827822734559313+0.102182267308769i,0.833837130716846+0.121994240752764i,8.15368058042891,0,1,
66,1,143929887,143929887,133042,0.994722643977228,0.93818513651304,-0.42,-185.270702317007,3097.44879460253+266.097729462384i,0.83077724958146+0.0587470776370426i,0.836437888853932+0.100868688346217i,7.97234240417773,0,1,
