index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,integer_alignment_correlation,fractional_delay_samples,fitted_cfo_hz,global_gain,phr_gain,payload_gain,frame_suppression_db,clipped_component_count,fcs_pass,message
15,1,5407576,5407576,227565,0.986005794286774,0.921689583993828,0.34,-1695.80385056734,981.391391222893+4392.24721855722i,0.847256339500524-0.014874054807633i,0.867070620566807-0.00576135303994359i,14.1761741203301,0,1,
16,1,5786047,5786047,227565,0.987130913813571,0.959198629767751,-0.22,-1628.52758175818,-1958.12858985756-4001.87825835084i,0.853818346969425-0.0280742128547175i,0.874940021115692-0.0468656347328981i,14.5788383054087,0,1,
17,1,6164517,6164517,227565,0.987420315327401,0.966048935973743,-0.18,-1653.15171589881,1971.07294107082+3980.18840666702i,0.855697724898818-0.0259799630615172i,0.877195986639495-0.0384370497083712i,14.5952346490917,0,1,
18,1,6542987,6542987,227565,0.986344190122304,0.935898276675666,0.3,-1651.74538367532,-2737.37606995216-3556.99601295707i,0.850870439917949-0.0138359966063174i,0.867382470254157-0.0334774090290382i,14.3110614538227,0,1,
19,1,6921458,6921458,227565,0.987624290858314,0.97297312270248,-0.14,-1656.21943323631,3539.97595503678+2659.8400665819i,0.856969965943051-0.0263241777629466i,0.879092831460353-0.0402588442112555i,14.7727367962073,0,1,
20,1,7299929,7299929,227565,0.986063547514793,0.909788557088672,-0.37,-1660.38677180705,-4296.28331243092-1372.60785011538i,0.850904282602144-0.0163110779019062i,0.864525398453439-0.0549538403444835i,14.1935512724148,0,1,
21,1,7678399,7678399,227565,0.986834764780777,0.954557757403112,0.24,-1649.87064158295,4464.52069714162+119.989561519214i,0.851781807812463-0.01961454493459i,0.868818926816598-0.0382949885381331i,14.4531224723446,0,1,
22,1,8056870,8056870,227565,0.986783558331033,0.930543212833654,-0.32,-1688.49756060308,-4465.61504955566+522.502064927748i,0.852737047846494-0.0332671607355683i,0.874761675889506-0.0448486222614192i,14.3827840731822,0,1,
23,1,8435340,8435340,227565,0.987304476699467,0.97016550754703,0.16,-1652.52440395584,4094.52056020578-1702.74834998087i,0.854594402645182-0.0406636376247455i,0.876681238106193-0.0535474868454893i,14.5866614393823,0,1,
24,1,8813811,8813811,227565,0.98664587215099,0.901345430602089,-0.4,-1650.41302480722,-3692.19103134482+2601.25109086122i,0.848946632374402-0.0352167583447977i,0.864403192510783-0.0684651656227851i,14.1598402433226,0,1,
25,1,9192281,9192281,227565,0.987046123194839,0.951962351833988,-0.25,-1681.5550371376,3495.225691611-2782.92930561222i,0.854438951327002-0.0200910285964077i,0.869914899694459-0.0344691135547188i,14.4573158497824,0,1,
26,1,9570751,9570751,227565,0.987028363904746,0.953787573709018,0.24,-1655.86411924718,-2727.57591017421+3532.98983923177i,0.853368087652443-0.00849590265740634i,0.876004529108987-0.0335011965154594i,14.4945228299276,0,1,
27,1,9949222,9949223,227565,0.982436380492032,0.87207064539796,-0.46,-1679.86872119762,735.519481180517-4432.1900331361i,0.839859084137979-0.0245450012317139i,0.859220148144327-0.0358854773241139i,13.3703054024292,0,1,
28,1,10327693,10327693,227565,0.986335747322714,0.88829254210619,-0.42,-1650.71949448106,-432.497705422634+4500.17297846702i,0.850265775431087-0.0571011361568917i,0.871643774205152-0.0439859845263823i,14.2067415599564,0,1,
29,1,10706163,10706163,227565,0.987828846383807,0.981760103277275,0.0399999999999999,-1662.40819288834,-602.56335639252-4361.24153736285i,0.856614964732382-0.0105860972787508i,0.881159719418683-0.00864148463273874i,14.698552410232,0,1,
30,1,11084634,11084634,227565,0.985379593922725,0.85048899043143,-0.5,-1656.21836766068,1531.01292223599+4238.47044342535i,0.847306572468589-0.0201697942424885i,0.862849598632842-0.0375579125552875i,14.0947246459176,0,1,
31,1,11463104,11463104,227565,0.987488676618908,0.982385495307712,-0.0399999999999999,-1679.93014342038,-2269.93784521992-3745.84822095137i,0.858125339995697-0.0313115737818469i,0.870603083454514-0.0485440961380439i,14.6759979037981,0,1,
32,1,11841575,11841575,227565,0.987599331301917,0.97082718540518,-0.15,-1656.91652376208,3698.05537084973+2404.0625969002i,0.855757490479175-0.0312936015970264i,0.876089835062585-0.034451608792552i,14.6992901856072,0,1,
33,1,12220045,12220045,227565,0.987759730120152,0.961839805380121,0.21,-1672.9357098556,-3973.49995347672-1963.76462419039i,0.852623278936862+0.0101454341778941i,0.876963546106874-0.0371639843007001i,14.5202854051074,0,1,
34,1,12598516,12598516,227565,0.986659330768677,0.956471492098595,-0.23,-1664.62944049446,4369.44420875009+789.712018501736i,0.856081531045582-0.0235960915421758i,0.871411415272555-0.0335036910981516i,14.4737770555942,0,1,
35,1,12976986,12976986,227565,0.987163393294679,0.980767865945816,-0.0699999999999999,-1675.16068681904,-4354.59724417543-537.846406882211i,0.85794137494612-0.0141755771469244i,0.880980937926851-0.00438002032153033i,14.7212256526224,0,1,
36,1,13355456,13355456,227565,0.985569786841939,0.896684595091145,0.4,-1654.6146182937,4466.21777125534-518.564889484932i,0.849177415825153-0.0351036511181301i,0.865391257978614-0.0376344487960616i,14.1352475874724,0,1,
37,1,13733927,13733927,227565,0.98705025356542,0.967020120147996,0.18,-1662.95182896019,-4002.18541523276+1913.17605317278i,0.855045586831631-0.0100867653905727i,0.870873845697065-0.0323742145216716i,14.5111662313019,0,1,
38,1,14112398,14112398,227565,0.987034018759673,0.948123660421876,-0.26,-1657.30963470828,3424.76699785377-2876.585091207i,0.852688694829663-0.012984887820931i,0.875042169263004-0.0442470507599203i,14.4776717822982,0,1,
39,1,14490868,14490868,227565,0.987333756880295,0.957402287294435,0.22,-1660.51119318938,-2706.32044353821+3541.90507019858i,0.852974229478319-0.00457604043081342i,0.869450387471839-0.021138206579644i,14.4988412325351,0,1,
40,1,14869339,14869339,227565,0.98624951501206,0.923517460414879,-0.34,-1677.57200293378,2097.90421638864-3984.871929459i,0.850226757255858-0.0133652695415176i,0.872041627102957-0.026622281136223i,14.2801699433309,0,1,
41,1,15247809,15247809,227565,0.985940993409786,0.932879271378693,-0.31,-1634.62982590777,-1741.59793087836+4139.28372258398i,0.852803108831817-0.0345543647673168i,0.875600174261414-0.0553109217787852i,14.3828786400643,0,1,
42,1,15626279,15626279,227565,0.986608355179949,0.936542918463367,0.3,-1649.77804094437,739.731104095666-4426.30236324234i,0.849132867070437+0.00640028156965997i,0.866669015660224-0.0354561455175259i,14.2463245730778,0,1,
43,1,16004750,16004750,227565,0.986757104550276,0.948296122306355,-0.26,-1670.36758833459,116.38261708118+4469.76832775135i,0.854172799156654-0.0332150741572045i,0.874678079430471-0.0202646717293259i,14.3898130510395,0,1,
44,1,16383220,16383220,227565,0.987020665174485,0.956633622886185,0.22,-1653.82838102731,-1027.37924144812-4334.88303806034i,0.853028917911744-0.00287251496843462i,0.870384970706345-0.0283114253701309i,14.3829775555009,0,1,
45,1,16761691,16761691,227565,0.987064528885395,0.967329011664628,0.18,-1645.74887349329,2759.82447364163+3479.54511609806i,0.854255970771993+0.00524894094574133i,0.870831751393538-0.0270769976518495i,14.5092338765578,0,1,
46,1,17140162,17140162,227565,0.9859877586778,0.881129121827109,-0.44,-1663.93591087388,-3332.60572193513-3061.94528081669i,0.848555432217475-0.0365139706411165i,0.871837298947114-0.0593487595386768i,14.1457489429147,0,1,
47,1,17518632,17518632,227565,0.987287916323667,0.968475771021744,-0.17,-1664.67164234327,3688.45937745427+2470.64300954966i,0.855370007497135-0.0219432356373183i,0.877835063875247-0.027544179845378i,14.5489800960953,0,1,
48,1,17897102,17897102,227565,0.98640836772745,0.911388937382704,0.37,-1672.42666517318,-4148.65803333905-1773.08948905471i,0.848605873191148+0.00676977827489273i,0.866272499296293-0.0298167073951238i,14.1161049161695,0,1,
49,1,18275573,18275573,227565,0.984235625648639,0.876625984653513,0.45,-1676.78960304276,3183.24858924853-3189.32818386697i,0.839302223544757-0.0199878855026136i,0.860810904742123-0.0156639448300285i,13.6536846987347,0,1,
50,1,18654044,18654044,227565,0.98712601900458,0.96860997306947,-0.17,-1676.41046000753,-4231.6670838533+1340.85715640085i,0.856394879032008-0.0114216893795499i,0.876559511851077-0.0261099674579009i,14.6647844559686,0,1,
51,1,19032514,19032514,227565,0.986711315802944,0.947914091625369,-0.26,-1651.7665176331,4283.2067063404-1294.17573387975i,0.853337060248476-0.0327177031474288i,0.86935738637371-0.0452132027909595i,14.482655830405,0,1,
52,1,19410984,19410984,227565,0.986290908979909,0.921334224356249,0.34,-1675.54398433133,-3971.14642367337+2119.67322265954i,0.848769917109603+0.0172402917211944i,0.873804209337855-0.0216346561502776i,14.1769282255126,0,1,
53,1,19789455,19789455,227565,0.987569084548663,0.979380933629963,-0.0899999999999999,-1646.86966476521,3156.30766133091-3084.71638712047i,0.857270598812008-0.0206045325180253i,0.878741582364926-0.0499371593785441i,14.6900925108502,0,1,
54,1,20167925,20167925,227565,0.986456524093595,0.94624546893296,0.27,-1665.43694290155,-2700.29599877443+3568.82978941003i,0.851283366322966-0.0268478175510703i,0.867869247972484-0.054414226369517i,14.3290959660698,0,1,
55,1,20546396,20546396,227565,0.986298023507569,0.941869056269148,0.28,-1652.78448173265,798.448474953366-4409.43688109551i,0.849809083217243-0.0151886551924376i,0.865422580044968-0.037723697024556i,14.3390364373162,0,1,
56,1,20924866,20924866,227565,0.987251969016566,0.964859596430585,0.19,-1644.43294307329,-813.727730221409+4370.33705760145i,0.852070562285827-0.0160824595880874i,0.87511525583103-0.0495538723437142i,14.5207816825232,0,1,
57,1,21303337,21303337,227565,0.986861990072817,0.960162338587183,0.21,-1648.63987706983,-1124.43459690703-4309.65295462957i,0.85361770413246-0.026333549684886i,0.874981923107804-0.0492824758494303i,14.5203051011686,0,1,
58,1,21681807,21681807,227565,0.986517349395359,0.955021438832607,0.24,-1672.89072298499,1139.61131516546+4318.33503381234i,0.851774335114425-0.0103758045297531i,0.869395741644178-0.0179124901645179i,14.420223027363,0,1,
59,1,22060278,22060278,227565,0.987247927866937,0.96264155351672,-0.2,-1681.45798341277,-2280.90676253557-3820.61997940477i,0.855272123726244-0.0293543362287479i,0.877653188234206-0.0328635531507247i,14.5813505437755,0,1,
60,1,22438748,22438748,227565,0.98679454724641,0.941302884078681,0.28,-1668.18613923341,3121.8790283048+3214.44911385865i,0.851072631287968-0.00676527097097075i,0.870111707457673-0.027220457132421i,14.2846248695708,0,1,
61,1,22817219,22817219,227565,0.987163171787808,0.945064073197543,-0.28,-1661.81219484728,-3655.99721706054-2591.97379633784i,0.853475943510086-0.0170982440618703i,0.867381308327334-0.0568462341598801i,14.4209098086898,0,1,
62,1,23195690,23195690,227565,0.985999558715826,0.907098130249634,-0.38,-1659.94756669785,4425.22614980354+868.253978588525i,0.850098041797874-0.0423248096071103i,0.870520801105631-0.0653927883469653i,14.2437285409875,0,1,
63,1,23574160,23574160,227565,0.987507126867693,0.978834759649093,0.0999999999999999,-1654.8594712919,-4410.28332878094+42.6276162004052i,0.856673014268316-0.0193174015070939i,0.879936829938573-0.0177827093874971i,14.6317448312294,0,1,
64,1,23952630,23952631,227565,0.985689529549751,0.965715095759254,-0.17,-1677.95835199262,1981.3272170236-3965.57588266815i,0.851378989558188-0.017701981244628i,0.866536233252202-0.0508463803306268i,14.3760179709729,0,1,
65,1,24331101,24331101,227565,0.987515743627749,0.984012881652806,0,-1652.33742162735,-3892.99261441525+2047.93773507209i,0.856668907467042-0.00962896744559173i,0.873867361401076-0.00647907391005735i,14.5542570317025,0,1,
66,1,24709571,24709571,227565,0.987517746371371,0.967415839670007,0.18,-1643.62290211983,3813.63552398631-2274.28622151866i,0.853045343683107+0.0407300326503559i,0.878586082044959+0.00892798030608394i,14.5721359996707,0,1,
67,1,25088042,25088043,227565,0.981446172545823,0.86925037160413,-0.47,-1670.71419534042,-2214.19960227144+3893.00300920808i,0.836503309678045-0.0229315583645535i,0.859075093871685-0.0327988370999353i,13.0499613554734,0,1,
68,1,25466512,25466512,227565,0.985872614702177,0.898257394696891,0.4,-1659.03121853685,2081.04789055159-4008.26676530512i,0.848717740284481+0.00691087748065665i,0.871228192324874+0.00696980158034338i,14.152820545936,0,1,
69,1,25844983,25844983,227565,0.987572107134345,0.981655414750502,0,-1643.59476507455,-962.311415245307+4296.50640053009i,0.859315757297641-0.0231510779675675i,0.878170721755051-0.0415379478704447i,14.7874912285074,0,1,
70,1,26223453,26223453,227565,0.986120854198732,0.877791495670698,0.45,-1682.42331153685,249.241937476608-4520.9855901189i,0.848464309091535-0.0289515800414939i,0.864700559235617-0.022172849928113i,14.0934560826563,0,1,
71,1,26601924,26601924,227565,0.98768110680072,0.976375899559327,-0.11,-1648.95710414521,818.694179199419+4340.2713788805i,0.855213962196843-0.0332864723206893i,0.877955361912555-0.0479509510874717i,14.6735391230048,0,1,
72,1,26980395,26980395,227565,0.987055838920977,0.95970676109541,-0.21,-1647.76983685497,-2522.9005412092-3667.1542018961i,0.856928689549965-0.027316928555363i,0.868886695850097-0.0480043050278335i,14.575583892724,0,1,
73,1,27358865,27358865,227565,0.987518773022969,0.947284268822529,0.27,-1681.32594131885,3133.28953191374+3195.06142525787i,0.850942475652436-0.0177574081094534i,0.867409664329954-0.0278822235646896i,14.3305367198229,0,1,
74,1,27737336,27737336,227565,0.986582279941892,0.938108076983275,-0.29,-1679.7736350386,-3677.4420581444-2562.6432864659i,0.853341925761139-0.0131744025925643i,0.874718477050474-0.0387518986991726i,14.4485773063534,0,1,
75,1,28115806,28115806,227565,0.986664611910866,0.963115617277202,0.19,-1691.0462475192,4096.92466255386+1716.26692638936i,0.852992961138264+0.00552079368227315i,0.870159610969459-0.00883471871262609i,14.465169067543,0,1,
76,1,28494276,28494276,227565,0.986363032067619,0.921577681522664,0.34,-1674.90710979287,-4331.17143210343-1216.75306800947i,0.84764143897312+0.0259227807345564i,0.873228735219221-0.00847267881546885i,14.1153089389519,0,1,
77,1,28872747,28872747,227565,0.986581096826123,0.959272989152426,-0.22,-1672.32393345008,4448.25355952529+221.926792442914i,0.853640589946537-0.0108984132456157i,0.876466791769742-0.0333052373426595i,14.4661822897024,0,1,
78,1,29251218,29251218,227565,0.985902066201807,0.852642622990539,-0.5,-1664.98445314504,-4370.43810456175+1186.3496766468i,0.847324131873821-0.00874170117196613i,0.865189501804527-0.0477754702431088i,14.0716312574727,0,1,
79,1,29629688,29629688,227565,0.986827145591784,0.97030097860101,0.16,-1653.06989388729,3683.29275712277-2467.63993509124i,0.85306928360343-0.0128855312894761i,0.871124520188877-0.0309012973189323i,14.5428536718096,0,1,
80,1,30008159,30008159,227565,0.986049758079339,0.90103097409772,-0.4,-1664.59670309174,-3216.5189085478+3171.3258113129i,0.847949638408-0.0123332588772919i,0.873431362150959-0.0269316353085201i,14.143904029796,0,1,
81,1,30386629,30386629,227565,0.985726404502496,0.912119086328952,-0.37,-1654.20962630527,3133.14465383256-3242.71203324842i,0.849859122009423-0.0152975639957821i,0.872824993200523-0.04681449479873i,14.2285284522167,0,1,
82,1,30765099,30765099,227565,0.986837731397116,0.953905759409688,0.24,-1654.98337067297,-2153.64760729049+3908.77576173394i,0.852765054576891-0.00685785092288796i,0.870154351111394-0.0266957022642999i,14.3866054385397,0,1,
83,1,31143570,31143570,227565,0.986774660247882,0.932210528968155,0.31,-1652.7188398542,30.9826019257349-4490.00984074096i,0.848506874233189-0.0277981681504922i,0.87367815252212-0.022139703539953i,14.2841022132119,0,1,
84,1,31522040,31522040,227565,0.987652875940835,0.970830732741784,0.16,-1667.30967992044,-445.819894080803+4411.01425592714i,0.855341262900314-0.0197480066760767i,0.871331461968805-0.0345034389052926i,14.5057135584843,0,1,
85,1,31900511,31900511,227565,0.987726286117785,0.979393544480374,-0.0899999999999999,-1656.83912032026,-1026.74034230394-4291.34864523987i,0.856773603647155-0.0167925721714977i,0.870903853239582-0.0510219566647969i,14.6765737961814,0,1,
86,1,32278982,32278982,227565,0.986026461904631,0.851516920330729,-0.5,-1669.64745905492,2075.01204257987+4023.41341425146i,0.848031014849258-0.0136601737053939i,0.871122559235395-0.0384218890388846i,14.1033105050141,0,1,
87,1,32657452,32657452,227565,0.987594221569393,0.981023134450522,-0.0399999999999999,-1682.05306025155,-2728.58323493076-3453.08794639383i,0.856727816524528-0.0191525741840159i,0.880291355192798-0.0405200175008584i,14.7637537644429,0,1,
88,1,33035922,33035922,227565,0.985908426488538,0.885358470101363,0.43,-1685.84372802673,3589.62240526959+2749.22579712294i,0.848682444838618-0.00284268341255453i,0.8644948366543-0.0164647413507767i,14.0901975690152,0,1,
89,1,33414393,33414393,227565,0.984852651631033,0.96208199125393,0.19,-1653.70837009504,-3922.08408998001+2041.63309524752i,0.842400290971112-0.0210192650681995i,0.861626509374609-0.0469093272022599i,13.7415710344714,0,1,
90,1,33792864,33792864,227565,0.987020865110722,0.955514142307681,-0.23,-1674.86734112631,4458.33879433797+102.516796931636i,0.854992875155031-0.0229449046379037i,0.875171344903203-0.036641956385781i,14.5913140083114,0,1,
91,1,34171334,34171334,227565,0.987238760218519,0.950724695521992,0.25,-1691.2804527182,-4395.86830194176+780.509114487402i,0.84900085934918+0.0313287923056909i,0.866852360828284+0.0243815815252697i,14.3365889575309,0,1,
92,1,34549805,34549805,227565,0.986501973309102,0.933533793178353,-0.31,-1658.32219369756,4112.17311535941-1795.23641431633i,0.852551925871823-0.0328745563982056i,0.875230773102338-0.0499372100090125i,14.3642638130636,0,1,
93,1,34928275,34928275,227565,0.987294686256156,0.970798615183471,-0.15,-1678.51348170373,-3958.46767067622+1990.85349487225i,0.858568127852324-0.0110769228822847i,0.877796005283489-0.0502090866788651i,14.7408372512972,0,1,
94,1,35306745,35306745,227565,0.987646162925155,0.962662559874917,0.2,-1676.79360306813,3581.95242071452-2633.85713544752i,0.851942502017239-0.00776788877261307i,0.870553087257728+0.00156662233473484i,14.4155983269496,0,1,
95,1,35685216,35685216,227565,0.986678026650519,0.956127684382293,-0.23,-1666.07478821002,-2714.88217446763+3538.61918198902i,0.855626381262129-0.0181299002506659i,0.870158329264527-0.0267788085958816i,14.4928561922938,0,1,
96,1,36063687,36063687,227565,0.986296247209394,0.923755305391582,-0.34,-1644.84306451706,1091.68889993645-4367.31120471997i,0.851108975510672-0.0338320173237947i,0.874159773705645-0.0422884082257869i,14.4120699206944,0,1,
97,1,36442157,36442157,227565,0.987781093156749,0.972557244879925,0.14,-1674.84322965389,-266.664732580605+4419.6208372062i,0.855209076732982+0.00405617370815701i,0.878314526009126-0.0161200421218105i,14.6506891265993,0,1,
98,1,36820627,36820627,227565,0.987181813681322,0.966893601524433,0.17,-1664.50425174236,201.83502827335-4431.08896857939i,0.852244553883916-0.0438442608759176i,0.8681959296667-0.0674728982646832i,14.4667987523883,0,1,
99,1,37199098,37199098,227565,0.986781224147051,0.947771988269071,-0.26,-1663.01227892935,981.683321135375+4363.13881348588i,0.85317305217956-0.0471460236500476i,0.875854581868641-0.0370649994338862i,14.5185510452627,0,1,
100,1,37577568,37577568,227565,0.987069048867115,0.958029699276272,0.22,-1673.67315739192,-1792.95976248018-4078.73541565063i,0.852983663023321-0.0172531949876532i,0.86775378577862-0.0240386601583464i,14.3394641157674,0,1,
101,1,37956039,37956039,227565,0.98574360669015,0.922181953505993,-0.34,-1667.12974513523,2705.65210640856+3596.53225493933i,0.850409507226611-0.0277694721925691i,0.867139254832821-0.0490271118674708i,14.2500230700078,0,1,
102,1,38334509,38334509,227565,0.98542858266964,0.877533907242173,0.44,-1678.79676640048,-3758.17184346009-2517.13150405876i,0.846805797712396+0.0135139130463896i,0.872374167683501-0.0121875874105619i,14.0916312730808,0,1,
103,1,38712980,38712980,227565,0.987145059218979,0.983188408016959,0,-1670.79155022434,4139.85368709093+1474.82305631263i,0.855061040391392-0.0170512095976321i,0.869868063984486-0.0154768654856612i,14.3380955184766,0,1,
104,1,39091451,39091450,227565,0.985810835197137,0.856072096063859,0.49,-1659.32517476667,-4509.99054041854-411.139351161033i,0.849674810912737-0.0170531078632165i,0.871841357585703-0.0373605713966836i,14.1275602059818,0,1,
105,1,39469921,39469921,227565,0.987658259758658,0.981169240816571,-0.0599999999999999,-1634.97217757977,4356.12914399618-656.493076708678i,0.855012444952995-0.0490810434773385i,0.878411749440026-0.0677665762386069i,14.7228632613711,0,1,
106,1,39848391,39848391,227565,0.987671623382567,0.977572559198232,0.11,-1626.25491381297,-4286.14440530967+1062.41317444371i,0.854208878087734-0.027396650883463i,0.870714364293953-0.0388373842261459i,14.5801105659953,0,1,
107,1,40226862,40226862,227565,0.982970642216324,0.884980558143096,0.43,-1667.22827877667,3391.88470925554-2936.98013010587i,0.836939473682949-0.0263370481180215i,0.865598343665262-0.0634227047906205i,13.2888842493855,0,1,
108,1,40605333,40605333,227565,0.986536781757029,0.952379587608086,-0.25,-1668.31764370005,-2543.07795543286+3675.1522254343i,0.851126323625144-0.0236815116507375i,0.869609497008442-0.0269678005241346i,14.4489732882937,0,1,
109,1,40983803,40983803,227565,0.987878779095172,0.977017146678782,0.11,-1665.30112490725,1846.21381121338-4013.08332034955i,0.856297048002196+0.00539734176976601i,0.871392326827308-0.0251991622840258i,14.6227489242984,0,1,
110,1,41362273,41362273,227565,0.986432246392154,0.903842129040164,0.39,-1650.26231217717,-1266.29552867846+4332.83554345896i,0.850229526175134-0.0221645137300585i,0.872056343058948-0.0572510302798758i,14.190303731144,0,1,
111,1,41740744,41740744,227565,0.987728226688528,0.968003129019444,-0.17,-1641.03778001848,393.99581081484-4420.10735745455i,0.855769982641398-0.0223865126996156i,0.878348602193677-0.0488079813435588i,14.6146672623541,0,1,
112,1,42119215,42119214,227565,0.986045945787151,0.855295303943498,0.49,-1662.06787475529,785.818580698532+4459.77076314156i,0.848856529643806-0.0391527744406275i,0.86297256078195-0.0630642736380268i,14.0733044407017,0,1,
113,1,42497685,42497685,227565,0.986966395746651,0.961735048919919,0.2,-1641.3262071364,-2162.4578018795-3889.52691165938i,0.851660720940755+0.00585829877818265i,0.867767910445329-0.031716279402097i,14.4962035427205,0,1,
114,1,42876156,42876156,227565,0.98647100053995,0.918093216634232,-0.35,-1685.4785797739,2728.78836760109+3586.49705707706i,0.850622339830953+0.020412522401733i,0.872692767995495-0.0153281231551817i,14.3216099122881,0,1,
115,1,43254626,43254626,227565,0.983468504828491,0.889308856768163,0.42,-1683.85410407373,-3567.45980355844-2726.76730425451i,0.838382300074112-0.0274243451240916i,0.859527057585109-0.0201911078125918i,13.3893802868761,0,1,
116,1,43633096,43633096,227565,0.986294986119224,0.941136384810936,0.28,-1636.34128533153,3652.39371669472+2592.05560532391i,0.850407743420088-0.0373566997506936i,0.873798126795295-0.0468687507722157i,14.3173200759942,0,1,
117,1,44011567,44011567,227565,0.987268329189944,0.977696116267624,-0.0899999999999999,-1656.45663468085,-4146.32377124977-1508.20378687306i,0.857338211003778-0.00729373921306593i,0.879867456312367-0.0222305259705604i,14.7211959753397,0,1,
118,1,44390037,44390037,227565,0.986770700426301,0.961247895369602,0.21,-1627.46704737045,4356.94837765306+912.232402787646i,0.852569775044809-0.0420063058034762i,0.868160491149041-0.050181275209127i,14.4547836663063,0,1,
119,1,44768508,44768508,227565,0.988397238917774,0.98373686142536,-0.0399999999999999,-1662.82527912988,-4375.07768815229+504.575163539271i,0.858616809668487+0.016286153347747i,0.877758958516374-0.0138299888288259i,14.7527761203499,0,1,
120,1,45146979,45146979,227565,0.985987519907866,0.87380348113323,-0.45,-1677.00677765018,4200.58339690337-1688.40806815917i,0.84918742987529-0.0117723635878659i,0.865132898811069-0.0190526219048427i,14.1295049814932,0,1,
121,1,45525449,45525449,227565,0.987355538492035,0.983844983164484,0,-1642.03911224128,-3592.00355533111+2540.83828258801i,0.857486606407677-0.00467255465056719i,0.872056418897126-0.0382905244060215i,14.7022256413633,0,1,
122,1,45903920,45903919,227565,0.986079759889173,0.864666294626309,0.47,-1643.14611004132,3041.13867568259-3353.88508269238i,0.847396190278877-0.0414848310902735i,0.870414555594957-0.049504954581531i,14.1208650643506,0,1,
123,1,46282390,46282390,227565,0.986133203033976,0.906416161836351,-0.38,-1657.70018558558,-2815.94190966778+3529.37687382893i,0.849199647153685-0.0397547356318992i,0.864576631672364-0.0400798839355828i,14.1726948458213,0,1,
124,1,46660860,46660860,227565,0.987950438273345,0.97901818079007,0.0999999999999999,-1679.190592965,1944.37504058462-3965.29395620886i,0.854116306785501+0.00499859327171608i,0.878058037935395-0.0205250576635411i,14.6518127126777,0,1,
