index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,integer_alignment_correlation,fractional_delay_samples,fitted_cfo_hz,global_gain,phr_gain,payload_gain,frame_suppression_db,clipped_component_count,fcs_pass,message
1680,1,635470783,635470783,227565,0.987261011580323,0.982551114139828,0,-1649.07470969485,-3556.51616384856+2529.03771333166i,0.861470987246803-0.0206664817098961i,0.881301897952063-0.0289699000103803i,14.8921448827228,0,1,
1681,1,635849253,635849253,227565,0.985468674828265,0.877854163306726,0.44,-1609.62401083276,3343.49686411728-2993.18258804757i,0.849230036988865-0.0341239902359979i,0.872466376868766-0.0480214131511995i,13.9951136894428,0,1,
1682,1,636227724,636227724,227565,0.987543741358472,0.976925159034496,-0.11,-1629.81874600665,-2999.05513439167+3191.88466026423i,0.858886731410976-0.032578302678674i,0.872943159364377-0.0316150463616704i,14.6826488636466,0,1,
1683,1,636606194,636606194,227565,0.987933402137311,0.981726299309078,0.0599999999999999,-1608.94570408939,2971.01125866584-3202.4008893609i,0.858324650930074-0.0360773710949714i,0.878409658825809-0.0702692329077659i,14.8351180200231,0,1,
1684,1,636984665,636984665,227565,0.98521439583522,0.858423142350962,-0.48,-1630.5150142799,-2596.68896232369+3665.92496850712i,0.850372845932731-0.0121867374266152i,0.863906554374632-0.0336661965701049i,14.0558571047079,0,1,
1685,1,637363135,637363135,227565,0.978526787277074,0.901789219763514,0.39,-1634.24696413295,948.823844542272-4314.95560614548i,0.832978557084424-0.0406952640826778i,0.857502054423331-0.0465648530695625i,12.5338156231642,0,1,
1686,1,637741606,637741606,227565,0.986705750697605,0.929808894521719,-0.32,-1651.17748642289,-1374.69903997171+4251.33661194188i,0.854594647922177+0.00150451582430602i,0.875348578501236-0.00210973213459548i,14.3102645838787,0,1,
1687,1,638120076,638120076,227565,0.986093595586465,0.92070107539458,0.34,-1645.17440745009,471.39173543273-4447.06491697949i,0.851058182196602-0.0275016290463364i,0.872140433624644-0.0588017748987409i,14.1455756344366,0,1,
1688,1,638498547,638498547,227565,0.986686651202981,0.959154693190667,-0.22,-1654.00912549551,153.606659538266+4425.89112122278i,0.856196729035849-0.0129832746493842i,0.87138062036319-0.0291679793817235i,14.452198182977,0,1,
1689,1,638877017,638877017,227565,0.986975548522577,0.94604082354622,0.27,-1637.2317186141,-695.068344716017-4391.24368922053i,0.853421164667836-0.0287063473676158i,0.868638728649616-0.0521508665442994i,14.3335810433778,0,1,
1690,1,639255488,639255488,227565,0.986537508187228,0.939085533252604,-0.29,-1625.60410660217,1355.01719330114+4244.94653832265i,0.853826220944172-0.0397062014033059i,0.875496127878685-0.0498185321859032i,14.4236678853937,0,1,
1691,1,639633959,639633959,227565,0.985949441456847,0.902001442523643,-0.39,-1653.5567063118,-2566.4983676382-3681.06975844295i,0.852439411081054+0.000467161779717255i,0.867614620216477-0.00292094729463981i,14.1549434809179,0,1,
1692,1,640012429,640012429,227565,0.986459949144059,0.912806979028005,-0.37,-1631.17478648005,2336.73190211395+3823.88487889298i,0.852733187685621-0.00746267117730924i,0.874835334235871-0.0299181803240222i,14.2960404075289,0,1,
1693,1,640390899,640390899,227565,0.986767452524577,0.953262126567664,0.24,-1653.62147050322,-2845.7375965106-3401.42790686956i,0.853449973928156+0.00495478471299906i,0.878025564426448-0.00555011030346503i,14.4941712378876,0,1,
1694,1,640769370,640769370,227565,0.986671162649691,0.928618889984546,-0.32,-1650.1510265372,3211.44494251091+3102.98244731653i,0.856074359759071+0.00020742364810577i,0.869592727015511-0.00334197269287014i,14.3343395486884,0,1,
1695,1,641147840,641147840,227565,0.987583848474408,0.970731227226661,0.16,-1648.24247860231,-3477.69542276084-2699.63593168332i,0.856566006901844+0.00439160112170728i,0.879494939934162-0.0114576726459522i,14.6124983808518,0,1,
1696,1,641526311,641526311,227565,0.987661498920791,0.979259583299036,-0.0899999999999999,-1655.76741328364,4043.71147055296+1686.82514975905i,0.858978088040964-0.0241331343916509i,0.873941475176265-0.016576331661574i,14.6409799423532,0,1,
1697,1,641904782,641904782,227565,0.985788721355124,0.850919345744475,-0.5,-1601.51103999219,-4443.85115202235-707.563390306658i,0.850140072748984-0.0275180208742846i,0.862352826328006-0.0496561210771282i,14.099433801775,0,1,
1698,1,642283252,642283252,227565,0.987056899567449,0.982192491583056,-0.0399999999999999,-1630.10740492436,4358.50486032212+356.196352869093i,0.858453422326386-0.0260057344188064i,0.880073733337539-0.0622573556383972i,14.679308664014,0,1,
1699,1,642661722,642661722,227565,0.985392360232891,0.884402486392433,0.43,-1639.94829316179,-4494.09584520626+38.4183863255893i,0.849022693709995-0.0321802993216912i,0.86714884629848-0.0298119462350539i,14.0710794063719,0,1,
1700,1,643040193,643040193,227565,0.988101150883979,0.983737772860433,0,-1628.33197686503,4283.56864722332-860.51339395285i,0.858613108775343-0.0125846948515544i,0.881563184118214-0.00713975643121484i,14.6641580560456,0,1,
1701,1,643418663,643418663,227565,0.987800255616434,0.981873409657752,0.0499999999999999,-1637.03644035503,-4338.2441453325+562.017464785483i,0.861016102543607-0.00408978287023263i,0.880661871703294-0.0254432540910783i,14.8326115526691,0,1,
1702,1,643797134,643797134,227565,0.986336935854116,0.852673664613442,-0.5,-1648.89891201039,4388.3378688438-1000.84360323511i,0.849485248103373-0.0100270031852502i,0.864709972255797-0.0468918639175486i,14.0611850474651,0,1,
1703,1,644175604,644175604,227565,0.986999075732008,0.980406713246181,-0.0399999999999999,-1636.09469433103,-4058.9041589056+1629.70288254847i,0.858118732322687-0.0242796039720581i,0.871907961262112-0.0551992673959368i,14.6628989602448,0,1,
1704,1,644554075,644554075,227565,0.986656554833991,0.971502992461987,-0.15,-1639.55130529675,3402.43125035427-2791.04815708255i,0.85697500267209-0.0276137210396412i,0.878409324309806-0.0339922659863337i,14.6415891590825,0,1,
1705,1,644932545,644932545,227565,0.986947467137205,0.927072591007187,0.33,-1653.66217409837,-3210.08742086488+3109.31463384458i,0.852319789055057+0.000258945157471433i,0.874489957110758-0.0111149422133075i,14.2512889489807,0,1,
1706,1,645311016,645311016,227565,0.98693328570091,0.954617094402903,-0.23,-1618.47736471861,2661.01342248853-3544.6245154625i,0.857677720178896-0.0324286352233973i,0.871414934672387-0.0611544378322082i,14.5827443830576,0,1,
1707,1,645689486,645689486,227565,0.987330252396706,0.978979382037785,-0.0699999999999999,-1637.54938383625,-2707.29017642648+3439.08942024333i,0.859761151649988-0.0419550066638485i,0.880430835535656-0.0470771183563291i,14.7798596251327,0,1,
1708,1,646067956,646067957,227565,0.981927827896491,0.929157838355791,0.31,-1639.3747638391,1067.18968859652-4293.54562210094i,0.838668192182433-0.0236962366330635i,0.86180587445031-0.0444396073157766i,13.3045546933388,0,1,
1709,1,646446427,646446427,227565,0.987261226093689,0.966931144519886,0.18,-1628.92572259795,-1328.11065908829+4205.94886918581i,0.855552431973344-0.0117995023770981i,0.872967773743372-0.0334938091594194i,14.6205572850953,0,1,
1710,1,646824898,646824898,227565,0.987268018872772,0.947982881663278,-0.26,-1665.63927264255,595.427249247646-4404.46299743241i,0.855843557916741-0.0334813856986272i,0.877685012134539-0.0103568522081097i,14.4880650526166,0,1,
1711,1,647203368,647203368,227565,0.987040457730041,0.957899006726333,0.22,-1607.24212459343,108.935816506972+4425.69064039507i,0.855114058178664-0.0168631134012846i,0.876117908772371-0.0304778650518784i,14.5019569438845,0,1,
1712,1,647581839,647581839,227565,0.986589393553456,0.923265829123187,-0.34,-1639.83253779398,-442.32889326216-4450.6207154976i,0.853966939193316-0.0095525493563237i,0.866846179059571-0.0282819113905669i,14.2950137787607,0,1,
1713,1,647960310,647960310,227565,0.986850716405546,0.881404137967519,-0.44,-1646.68729579953,1975.50870102966+4041.39031142617i,0.850685311076931-0.0451460507234145i,0.864276886340823-0.0564160777761586i,14.1744423082872,0,1,
1714,1,648338780,648338780,227565,0.987243829008444,0.983827995422507,0,-1644.54200529653,-2278.92005000157-3724.03995248447i,0.856270354019911-0.0125362186836648i,0.881111042620161-0.0344151631500687i,14.5060903180565,0,1,
1715,1,648717251,648717250,227565,0.985968494078148,0.85463322080354,0.49,-1645.49003044159,2892.22504045252+3448.90558199162i,0.850439690116102-0.00146421635041438i,0.864773735637025-0.0153185806467913i,14.1366712200603,0,1,
