index,window_offset,abs_start_sample,abs_end_sample,abs_phr_start_sample,abs_phr_end_sample,abs_payload_start_sample,abs_payload_end_sample,localization_start_sample,localization_end_sample,end_sample_source,has_precise_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
72,26926400,26980395,27207979,27178489,27194368,27194369,27207979,26978347,27212075,"decoded_payload_last_chip",1,36.594503,36.903183,262,0.000000,-1654.709258,"Decawave DW-8",0.951852,1,12,0xF9DF,0xF9DF,1,"618851F2F00200010000DFF9"
73,27304900,27358865,27586450,27556960,27572838,27572840,27586450,27356817,27590546,"decoded_payload_last_chip",1,37.107836,37.416517,262,0.000000,-1688.945800,"Decawave DW-8",0.951384,1,12,0x730F,0x730F,1,"618852F2F002000100000F73"
74,27683400,27737336,27964920,27935430,27951309,27951310,27964920,27735288,27969016,"decoded_payload_last_chip",1,37.621170,37.929850,262,0.000000,-1688.204922,"Decawave DW-8",0.951519,1,12,0xF2B0,0xF2B0,1,"618853F2F00200010000B0F2"
75,28061900,28115806,28343390,28313901,28329779,28329781,28343390,28113758,28347486,"decoded_payload_last_chip",1,38.134502,38.443183,262,-0.000000,-1699.958083,"Decawave DW-8",0.951350,1,12,0x6EBE,0x6EBE,1,"618854F2F00200010000BE6E"
76,28440300,28494276,28721861,28692371,28708249,28708251,28721861,28492228,28725957,"decoded_payload_last_chip",1,38.647835,38.956517,262,0.000000,-1686.270700,"Decawave DW-8",0.951491,1,12,0xEF01,0xEF01,1,"618855F2F0020001000001EF"
77,28818800,28872747,29100331,29070841,29086720,29086721,29100331,28870699,29104427,"decoded_payload_last_chip",1,39.161169,39.469850,262,0.000000,-1684.182716,"Decawave DW-8",0.951513,1,12,0x65D1,0x65D1,1,"618856F2F00200010000D165"
78,29196900,29251218,29478802,29449312,29465190,29465192,29478802,29249170,29482898,"decoded_payload_last_chip",1,39.674504,39.983184,262,-0.000000,-1675.134862,"Decawave DW-8",0.951592,1,12,0xE46E,0xE46E,1,"618857F2F002000100006EE4"
79,29575700,29629688,29857272,29827783,29843661,29843663,29857272,29627640,29861368,"decoded_payload_last_chip",1,40.187836,40.496517,262,0.000000,-1662.502234,"Decawave DW-8",0.951655,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
80,29954200,30008159,30235743,30206253,30222132,30222133,30235743,30006111,30239839,"decoded_payload_last_chip",1,40.701171,41.009851,262,0.000000,-1673.657907,"Decawave DW-8",0.951429,1,12,0xD463,0xD463,1,"618859F2F0020001000063D4"
81,30332800,30386629,30614213,30584723,30600602,30600603,30614213,30384581,30618309,"decoded_payload_last_chip",1,41.214503,41.523184,262,0.000000,-1666.288248,"Decawave DW-8",0.951126,1,12,0x5EB3,0x5EB3,1,"61885AF2F00200010000B35E"
82,30711100,30765099,30992684,30963194,30979072,30979074,30992684,30763051,30996780,"decoded_payload_last_chip",1,41.727836,42.036518,262,-0.000000,-1667.496312,"Decawave DW-8",0.952137,1,12,0xDF0C,0xDF0C,1,"61885BF2F002000100000CDF"
83,31089800,31143570,31371155,31341665,31357543,31357545,31371155,31141522,31375251,"decoded_payload_last_chip",1,42.241170,42.549852,262,0.000000,-1659.410762,"Decawave DW-8",0.951335,1,12,0x4302,0x4302,1,"61885CF2F002000100000243"
84,31468100,31522040,31749624,31720135,31736013,31736015,31749624,31519992,31753720,"decoded_payload_last_chip",1,42.754503,43.063184,262,0.000000,-1679.687503,"Decawave DW-8",0.951283,1,12,0xC2BD,0xC2BD,1,"61885DF2F00200010000BDC2"
85,31846700,31900511,32128095,32098605,32114484,32114485,32128095,31898463,32132191,"decoded_payload_last_chip",1,43.267837,43.576518,262,0.000000,-1668.522623,"Decawave DW-8",0.951678,1,12,0x486D,0x486D,1,"61885EF2F002000100006D48"
86,32225000,32278982,32506566,32477076,32492954,32492956,32506566,32276934,32510662,"decoded_payload_last_chip",1,43.781171,44.089852,262,0.000000,-1679.578263,"Decawave DW-8",0.951864,1,12,0xC9D2,0xC9D2,1,"61885FF2F00200010000D2C9"
87,32603500,32657452,32885036,32855547,32871425,32871426,32885036,32655404,32889132,"decoded_payload_last_chip",1,44.294504,44.603185,262,0.000000,-1692.884659,"Decawave DW-8",0.951774,1,12,0x95E8,0x95E8,1,"618860F2F00200010000E895"
88,32982000,33035922,33263507,33234017,33249895,33249897,33263507,33033874,33267603,"decoded_payload_last_chip",1,44.807837,45.116519,262,-0.000000,-1696.178606,"Decawave DW-8",0.951798,1,12,0x1457,0x1457,1,"618861F2F002000100005714"
89,33360400,33414393,33641978,33612488,33628366,33628368,33641978,33412345,33646074,"decoded_payload_last_chip",1,45.321171,45.629853,262,3.518785,-1801.134164,"Decawave DW-8",0.953909,1,12,0x9E87,0x9E87,1,"618862F2F00200010000879E"
90,33738900,33792864,34020448,33990958,34006837,34006838,34020448,33790816,34024544,"decoded_payload_last_chip",1,45.834505,46.143186,262,0.000000,-1681.744918,"Decawave DW-8",0.951707,1,12,0x1F38,0x1F38,1,"618863F2F00200010000381F"
91,34117400,34171334,34398919,34369429,34385307,34385309,34398919,34169286,34403015,"decoded_payload_last_chip",1,46.347838,46.656520,262,0.000000,-1698.484971,"Decawave DW-8",0.951664,1,12,0x8336,0x8336,1,"618864F2F002000100003683"
92,34495900,34549805,34777389,34747899,34763778,34763779,34777389,34547757,34781485,"decoded_payload_last_chip",1,46.861172,47.169853,262,0.000000,-1665.950526,"Decawave DW-8",0.952091,1,12,0x0289,0x0289,1,"618865F2F002000100008902"
93,34874300,34928275,35155859,35126369,35142248,35142249,35155859,34926227,35159955,"decoded_payload_last_chip",1,47.374505,47.683185,262,0.000000,-1689.885856,"Decawave DW-8",0.952032,1,12,0x8859,0x8859,1,"618866F2F002000100005988"
94,35253000,35306745,35534329,35504840,35520718,35520720,35534329,35304697,35538425,"decoded_payload_last_chip",1,47.887838,48.196518,262,-0.000000,-1689.841547,"Decawave DW-8",0.951935,1,12,0x09E6,0x09E6,1,"618867F2F00200010000E609"
95,35631300,35685216,35912800,35883310,35899189,35899190,35912800,35683168,35916896,"decoded_payload_last_chip",1,48.401172,48.709852,262,0.000000,-1677.285859,"Decawave DW-8",0.951975,1,12,0xB854,0xB854,1,"618868F2F0020001000054B8"
96,36009700,36063687,36291271,36261781,36277660,36277661,36291271,36061639,36295367,"decoded_payload_last_chip",1,48.914506,49.223187,262,0.000000,-1652.850287,"Decawave DW-8",0.951853,1,12,0x39EB,0x39EB,1,"618869F2F00200010000EB39"
97,36388200,36442157,36669741,36640252,36656130,36656132,36669741,36440109,36673837,"decoded_payload_last_chip",1,49.427839,49.736519,262,0.000000,-1684.074008,"Decawave DW-8",0.952109,1,12,0xB33B,0xB33B,1,"61886AF2F002000100003BB3"
98,36765600,36820627,37048211,37018722,37034600,37034602,37048211,36818579,37052307,"decoded_payload_last_chip",1,49.941172,50.249852,262,0.000000,-1677.285642,"Decawave DW-8",0.951453,1,12,0x3284,0x3284,1,"61886BF2F002000100008432"
99,37145100,37199098,37426682,37397192,37413071,37413072,37426682,37197050,37430778,"decoded_payload_last_chip",1,50.454506,50.763186,262,-0.000000,-1675.372922,"Decawave DW-8",0.951805,1,12,0xAE8A,0xAE8A,1,"61886CF2F002000100008AAE"
100,37523600,37577568,37805152,37775663,37791541,37791543,37805152,37575520,37809248,"decoded_payload_last_chip",1,50.967839,51.276519,262,0.000000,-1686.177426,"Decawave DW-8",0.951576,1,12,0x2F35,0x2F35,1,"61886DF2F00200010000352F"
101,37902100,37956039,38183623,38154133,38170012,38170013,38183623,37953991,38187719,"decoded_payload_last_chip",1,51.481173,51.789853,262,0.000000,-1680.013188,"Decawave DW-8",0.951993,1,12,0xA5E5,0xA5E5,1,"61886EF2F00200010000E5A5"
102,38280700,38334509,38562094,38532604,38548482,38548484,38562094,38332461,38566190,"decoded_payload_last_chip",1,51.994505,52.303187,262,0.000000,-1689.867054,"Decawave DW-8",0.951424,1,12,0x245A,0x245A,1,"61886FF2F002000100005A24"
103,38659000,38712980,38940564,38911075,38926953,38926954,38940564,38710932,38944660,"decoded_payload_last_chip",1,52.507840,52.816520,262,0.000000,-1681.145225,"Decawave DW-8",0.951525,1,12,0xCE90,0xCE90,1,"618870F2F0020001000090CE"
104,39037500,39091451,39319035,39289545,39305423,39305425,39319035,39089403,39323131,"decoded_payload_last_chip",1,53.021174,53.329854,262,0.000000,-1668.876618,"Decawave DW-8",0.952146,1,12,0x4F2F,0x4F2F,1,"618871F2F002000100002F4F"
105,39416000,39469921,39697505,39668016,39683894,39683895,39697505,39467873,39701601,"decoded_payload_last_chip",1,53.534507,53.843187,262,0.000000,-1646.087537,"Decawave DW-8",0.952123,1,12,0xC5FF,0xC5FF,1,"618872F2F00200010000FFC5"
106,39794400,39848391,40075975,40046486,40062364,40062366,40075975,39846343,40080071,"decoded_payload_last_chip",1,54.047839,54.356520,262,-0.000000,-1639.076877,"Decawave DW-8",0.952084,1,12,0x4440,0x4440,1,"618873F2F002000100004044"
107,40172900,40226862,40454447,40424957,40440836,40440837,40454447,40224814,40458543,"decoded_payload_last_chip",1,54.561174,54.869855,262,5.291312,-1932.376224,"Decawave DW-8",0.945940,1,12,0xD84E,0xD84E,1,"618874F2F002000100004ED8"
108,40551400,40605333,40832917,40803427,40819306,40819307,40832917,40603285,40837013,"decoded_payload_last_chip",1,55.074508,55.383188,262,0.000000,-1675.394385,"Decawave DW-8",0.951705,1,12,0x59F1,0x59F1,1,"618875F2F00200010000F159"
